Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
1000,3055,360,94,38,372,0,0,119,0,0,0,4412,525,0,0,63,0,2,2,2361,285,2000,1,0,4,72,72,0,14783,351,984,137,65,482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,743,441,0,0,0,0,100,36,45,45,43,36,32,36,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3055,360,94,38,372,0,0,531,0,0,0,4324,2296,0,0,63,0,2,2,2361,285,2000,1,0,4,72,72,0,14600,341,775,101,65,368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,767,439,0,0,0,0,100,45,47,43,41,45,34,36,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,3055,360,94,38,22,0,0,9,0,0,0,4324,38,0,0,63,0,2,2,2361,285,2000,1,0,4,72,72,0,14494,339,665,107,66,485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,878,440,0,0,0,0,100,41,47,44,46,41,38,36,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,3055,360,94,38,56,0,0,178,0,0,0,4323,769,0,0,63,0,2,2,2361,285,2000,1,0,4,73,72,0,14566,397,738,115,65,382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,779,439,0,0,0,0,100,39,47,41,43,39,35,34,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,3055,360,94,38,56,0,0,120,0,0,0,4323,518,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,0,14506,317,723,118,66,482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,717,440,0,0,0,0,100,44,49,47,50,44,39,33,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,3055,360,94,38,56,0,0,91,0,0,0,4323,393,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,0,14626,348,803,148,67,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,716,441,0,0,0,0,100,38,47,42,45,38,37,35,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,3055,360,94,38,56,0,0,15,0,0,0,4323,64,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,0,14733,306,883,138,65,573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,802,442,0,0,0,0,100,38,44,39,42,38,34,34,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,3055,360,94,38,56,0,0,257,0,0,0,4323,1111,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,0,14716,326,827,147,64,571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,758,439,0,0,0,0,100,47,47,37,45,47,41,38,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,3055,360,94,38,56,0,0,11,0,0,0,4323,47,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,0,14661,324,850,120,65,569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4128,2208,900,442,0,0,0,0,100,39,47,46,46,37,38,39,0,0,10,0,0,0,0,0,0,12268,544,344,0,261,82,37,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
