t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1785166557778,13,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.103
1785166559246,13,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.343
1785166570967,13,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,2.213,0.562
1785166581021,13,Filter,B,3,person,20.500,22.000,1.500,miss,,
1785166591025,13,Filter,B,4,person,28.000,32.000,4.000,miss,,
1785166592031,13,Filter,B,59,person,20.000,33.000,13.000,miss,,
1785166622024,13,Filter,B,62,person,56.500,63.000,6.500,miss,,
1785166641208,13,Filter,B,10,person,81.500,83.000,1.500,hit,1.450,0.970
1785166653017,13,Filter,B,64,person,73.500,113.000,39.500,hit,21.261,2.386
1785166653868,13,Filter,B,5,person,55.500,145.000,89.500,hit,40.096,0.408
1785166655675,13,Filter,B,63,person,68.000,114.500,46.500,hit,29.397,0.533
1785166666040,13,Filter,B,13,person,104.500,107.000,2.500,miss,,
1785166674054,13,Filter,B,14,person,113.000,115.500,2.500,hit,2.782,2.162
1785166678012,13,Filter,B,66,person,113.500,119.000,5.500,miss,,
1785166710860,13,Filter,B,-1,,,,,false_alarm,,
1785166711015,13,Filter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1785166713788,13,Filter,B,20,person,154.000,166.000,12.000,hit,1.522,1.023
1785166727530,13,Filter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1785166735537,13,Filter,B,22,person,175.500,176.500,1.000,miss,,
1785166737540,13,Filter,B,23,person,176.500,178.500,2.000,miss,,
1785166752022,13,Filter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1785166766063,13,Filter,B,27,traffic_light,206.000,208.000,2.000,hit,1.808,0.753
1785166768035,13,Filter,B,72,person,206.500,209.000,2.500,miss,,
1785166769120,13,Filter,B,28,traffic_light,209.000,253.000,44.000,hit,1.844,1.001
1785166824533,13,Filter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1785166824533,13,Filter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1785166828124,13,Filter,B,74,person,264.500,276.500,12.000,hit,5.370,0.336
1785166830373,13,Filter,B,33,person,270.500,273.500,3.000,hit,1.605,0.164
1785166852524,13,Filter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1785166860523,13,Filter,B,38,traffic_light,298.500,301.500,3.000,miss,,
1785166861023,13,Filter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1785166873079,13,Filter,B,40,traffic_light,313.500,314.500,1.000,hit,1.315,0.742
1785166874413,13,Filter,B,41,traffic_light,315.000,316.000,1.000,hit,1.149,2.108
1785166886121,13,Filter,B,42,person,325.000,345.000,20.000,hit,2.861,0.597
1785166928160,13,Filter,B,46,person,364.000,418.000,54.000,hit,5.903,1.254
1785166963922,13,Filter,B,47,person,401.000,410.000,9.000,hit,4.639,0.190
1785166971828,13,Filter,B,48,person,405.000,417.000,12.000,hit,8.546,1.076
1785167017024,13,Filter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1785167018870,13,Filter,B,51,person,459.000,470.000,11.000,hit,1.593,0.609
1785167041190,13,Filter,B,54,person,481.500,487.000,5.500,hit,1.416,0.962
1785167054076,13,Filter,B,56,person,495.500,498.000,2.500,hit,0.295,1.326
1785167054898,13,Filter,B,55,person,494.000,502.500,8.500,hit,2.629,0.679
1785167060022,13,Filter,B,57,traffic_light,499.500,501.000,1.500,miss,,
