t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784490914709,1,Filter,A,3,person,20.500,22.000,1.500,miss,,
1784490958720,1,Filter,A,7,person,62.000,66.000,4.000,miss,,
1784490970236,1,Filter,A,8,traffic_light,67.000,77.500,10.500,miss,,
1784490974742,1,Filter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1784491005737,1,Filter,A,12,person,85.000,113.000,28.000,miss,,
1784491007730,1,Filter,A,11,person,82.500,115.000,32.500,miss,,
1784491008238,1,Filter,A,14,person,113.000,115.500,2.500,miss,,
1784491033237,1,Filter,A,17,traffic_light,137.500,140.500,3.000,miss,,
1784491047213,1,Filter,A,18,person,143.500,154.500,11.000,miss,,
1784491066730,1,Filter,A,21,person,166.500,174.000,7.500,miss,,
1784491069225,1,Filter,A,22,person,175.500,176.500,1.000,miss,,
1784491071230,1,Filter,A,23,person,176.500,178.500,2.000,miss,,
1784491077209,1,Filter,A,24,person,182.500,184.500,2.000,miss,,
1784491100730,1,Filter,A,27,traffic_light,206.000,208.000,2.000,miss,,
1784491112703,1,Filter,A,29,person,217.000,220.000,3.000,miss,,
1784491145703,1,Filter,A,28,traffic_light,209.000,253.000,44.000,miss,,
1784491150213,1,Filter,A,30,person,250.500,257.500,7.000,miss,,
1784491158216,1,Filter,A,32,traffic_light,264.000,265.500,1.500,miss,,
1784491166227,1,Filter,A,33,person,270.500,273.500,3.000,miss,,
1784491177199,1,Filter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1784491194228,1,Filter,A,38,traffic_light,298.500,301.500,3.000,miss,,
1784491198228,1,Filter,A,35,person,280.500,305.500,25.000,miss,,
1784491208740,1,Filter,A,41,traffic_light,315.000,316.000,1.000,miss,,
1784491309701,1,Filter,A,45,traffic_light,363.500,417.000,53.500,miss,,
1784491311203,1,Filter,A,44,person,362.000,418.500,56.500,miss,,
1784494569245,1,Filter,A,50,traffic_light,456.500,458.000,1.500,miss,,
1784494580762,1,Filter,A,52,person,464.000,469.500,5.500,miss,,
1784494581265,1,Filter,A,51,person,459.000,470.000,11.000,miss,,
