t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786032729370,26,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.222
1786032732563,26,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.799
1786032745617,26,NoFilter,B,2,traffic_light,10.500,14.000,3.500,hit,3.514,0.516
1786032754343,26,NoFilter,B,3,person,20.500,22.000,1.500,miss,,
1786032764344,26,NoFilter,B,4,person,28.000,32.000,4.000,miss,,
1786032765364,26,NoFilter,B,59,person,20.000,33.000,13.000,miss,,
1786032795349,26,NoFilter,B,62,person,56.500,63.000,6.500,miss,,
1786032810340,26,NoFilter,B,5,person,55.500,145.000,89.500,hit,23.245,1.651
1786032811190,26,NoFilter,B,63,person,68.000,114.500,46.500,hit,11.613,0.580
1786032811869,26,NoFilter,B,64,person,73.500,113.000,39.500,hit,6.780,1.967
1786032814237,26,NoFilter,B,10,person,81.500,83.000,1.500,hit,1.149,1.292
1786032839351,26,NoFilter,B,13,person,104.500,107.000,2.500,miss,,
1786032847863,26,NoFilter,B,14,person,113.000,115.500,2.500,miss,,
1786032851333,26,NoFilter,B,66,person,113.500,119.000,5.500,miss,,
1786032881869,26,NoFilter,B,-1,,,,,false_alarm,,
1786032884330,26,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1786032889946,26,NoFilter,B,20,person,154.000,166.000,12.000,hit,4.358,0.879
1786032900854,26,NoFilter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1786032908855,26,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1786032910854,26,NoFilter,B,23,person,176.500,178.500,2.000,miss,,
1786032925334,26,NoFilter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1786032940357,26,NoFilter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1786032941354,26,NoFilter,B,72,person,206.500,209.000,2.500,miss,,
1786032946186,26,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,5.581,0.481
1786032997852,26,NoFilter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1786032997852,26,NoFilter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1786033002453,26,NoFilter,B,33,person,270.500,273.500,3.000,hit,0.371,2.083
1786033003328,26,NoFilter,B,74,person,264.500,276.500,12.000,hit,7.238,0.302
1786033025842,26,NoFilter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1786033033844,26,NoFilter,B,38,traffic_light,298.500,301.500,3.000,miss,,
1786033034344,26,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1786033046860,26,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1786033048361,26,NoFilter,B,41,traffic_light,315.000,316.000,1.000,miss,,
1786033076369,26,NoFilter,B,42,person,325.000,345.000,20.000,hit,19.778,0.557
1786033100246,26,NoFilter,B,46,person,364.000,418.000,54.000,hit,4.668,6.733
1786033135744,26,NoFilter,B,47,person,401.000,410.000,9.000,hit,3.170,1.866
1786033143673,26,NoFilter,B,48,person,405.000,417.000,12.000,hit,7.078,0.946
1786033190337,26,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1786033193363,26,NoFilter,B,51,person,459.000,470.000,11.000,hit,2.761,0.579
1786033215458,26,NoFilter,B,54,person,481.500,487.000,5.500,hit,2.383,2.311
1786033228091,26,NoFilter,B,55,person,494.000,502.500,8.500,hit,2.496,0.574
1786033228620,26,NoFilter,B,56,person,495.500,498.000,2.500,hit,1.530,0.535
1786033233344,26,NoFilter,B,57,traffic_light,499.500,501.000,1.500,miss,,
