t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786128975235,43,Filter,B,-1,,,,,false_alarm,,
1786128976419,43,Filter,B,-1,,,,,false_alarm,,
1786128978376,43,Filter,B,-1,,,,,false_alarm,,
1786128980203,43,Filter,B,-1,,,,,false_alarm,,
1786128981016,43,Filter,B,-1,,,,,false_alarm,,
1786128982205,43,Filter,B,-1,,,,,false_alarm,,
1786128986363,43,Filter,B,-1,,,,,false_alarm,,
1786128986419,43,Filter,B,-1,,,,,false_alarm,,
1786128991294,43,Filter,B,-1,,,,,false_alarm,,
1786128991558,43,Filter,B,-1,,,,,false_alarm,,
1786129016062,43,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.099
1786129016105,43,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.627
1786129024582,43,Filter,B,-1,,,,,false_alarm,,
1786129027988,43,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,2.380,0.633
1786129037870,43,Filter,B,3,person,20.500,22.000,1.500,miss,,
1786129047883,43,Filter,B,4,person,28.000,32.000,4.000,miss,,
1786129048878,43,Filter,B,59,person,20.000,33.000,13.000,miss,,
1786129077835,43,Filter,B,-1,,,,,false_alarm,,
1786129078231,43,Filter,B,-1,,,,,false_alarm,,
1786129078876,43,Filter,B,62,person,56.500,63.000,6.500,miss,,
1786129078959,43,Filter,B,-1,,,,,false_alarm,,
1786129080920,43,Filter,B,-1,,,,,false_alarm,,
1786129080920,43,Filter,B,-1,,,,,false_alarm,,
1786129081570,43,Filter,B,-1,,,,,false_alarm,,
1786129081677,43,Filter,B,-1,,,,,false_alarm,,
1786129083593,43,Filter,B,-1,,,,,false_alarm,,
1786129087877,43,Filter,B,-1,,,,,false_alarm,,
1786129087892,43,Filter,B,-1,,,,,false_alarm,,
1786129093963,43,Filter,B,-1,,,,,false_alarm,,
1786129095079,43,Filter,B,-1,,,,,false_alarm,,
1786129095628,43,Filter,B,-1,,,,,false_alarm,,
1786129097415,43,Filter,B,-1,,,,,false_alarm,,
1786129098196,43,Filter,B,10,person,81.500,83.000,1.500,hit,1.583,1.470
1786129098593,43,Filter,B,-1,,,,,false_alarm,,
1786129112247,43,Filter,B,64,person,73.500,113.000,39.500,hit,23.630,1.686
1786129113597,43,Filter,B,5,person,55.500,145.000,89.500,hit,42.965,4.328
1786129114253,43,Filter,B,63,person,68.000,114.500,46.500,hit,31.132,9.004
1786129122891,43,Filter,B,13,person,104.500,107.000,2.500,miss,,
1786129128749,43,Filter,B,-1,,,,,false_alarm,,
1786129131403,43,Filter,B,14,person,113.000,115.500,2.500,miss,,
1786129134865,43,Filter,B,66,person,113.500,119.000,5.500,miss,,
1786129142210,43,Filter,B,-1,,,,,false_alarm,,
1786129166602,43,Filter,B,-1,,,,,false_alarm,,
1786129167867,43,Filter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1786129174336,43,Filter,B,20,person,154.000,166.000,12.000,hit,5.226,4.628
1786129184378,43,Filter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1786129192390,43,Filter,B,22,person,175.500,176.500,1.000,miss,,
1786129194394,43,Filter,B,23,person,176.500,178.500,2.000,miss,,
1786129206334,43,Filter,B,25,traffic_light,190.000,193.000,3.000,hit,1.224,0.305
1786129209711,43,Filter,B,-1,,,,,false_alarm,,
1786129219823,43,Filter,B,-1,,,,,false_alarm,,
1786129220398,43,Filter,B,-1,,,,,false_alarm,,
1786129220793,43,Filter,B,-1,,,,,false_alarm,,
1786129221335,43,Filter,B,27,traffic_light,206.000,208.000,2.000,hit,0.206,3.943
1786129223058,43,Filter,B,-1,,,,,false_alarm,,
1786129224888,43,Filter,B,72,person,206.500,209.000,2.500,miss,,
1786129268870,43,Filter,B,28,traffic_light,209.000,253.000,44.000,miss,,
1786129281378,43,Filter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1786129281378,43,Filter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1786129286893,43,Filter,B,33,person,270.500,273.500,3.000,hit,1.272,3.240
1786129287369,43,Filter,B,-1,,,,,false_alarm,,
1786129292393,43,Filter,B,74,person,264.500,276.500,12.000,miss,,
1786129309371,43,Filter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1786129315354,43,Filter,B,38,traffic_light,298.500,301.500,3.000,hit,1.733,0.561
1786129317885,43,Filter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1786129329947,43,Filter,B,40,traffic_light,313.500,314.500,1.000,hit,1.315,4.815
1786129330418,43,Filter,B,41,traffic_light,315.000,316.000,1.000,hit,0.282,7.986
1786129331107,43,Filter,B,-1,,,,,false_alarm,,
1786129344100,43,Filter,B,42,person,325.000,345.000,20.000,hit,3.962,1.289
1786129353738,43,Filter,B,-1,,,,,false_alarm,,
1786129354914,43,Filter,B,-1,,,,,false_alarm,,
1786129355306,43,Filter,B,-1,,,,,false_alarm,,
1786129357736,43,Filter,B,-1,,,,,false_alarm,,
1786129358759,43,Filter,B,-1,,,,,false_alarm,,
1786129363600,43,Filter,B,-1,,,,,false_alarm,,
1786129364071,43,Filter,B,-1,,,,,false_alarm,,
1786129364697,43,Filter,B,-1,,,,,false_alarm,,
1786129364955,43,Filter,B,-1,,,,,false_alarm,,
1786129381445,43,Filter,B,46,person,364.000,418.000,54.000,hit,2.333,4.079
1786129396137,43,Filter,B,-1,,,,,false_alarm,,
1786129399319,43,Filter,B,-1,,,,,false_alarm,,
1786129420583,43,Filter,B,47,person,401.000,410.000,9.000,hit,4.472,1.321
1786129428667,43,Filter,B,48,person,405.000,417.000,12.000,hit,8.546,1.403
1786129472778,43,Filter,B,50,traffic_light,456.500,458.000,1.500,hit,1.157,1.437
1786129475963,43,Filter,B,51,person,459.000,470.000,11.000,hit,1.827,0.516
1786129480448,43,Filter,B,-1,,,,,false_alarm,,
1786129481460,43,Filter,B,-1,,,,,false_alarm,,
1786129491142,43,Filter,B,-1,,,,,false_alarm,,
1786129495655,43,Filter,B,-1,,,,,false_alarm,,
1786129498239,43,Filter,B,54,person,481.500,487.000,5.500,hit,1.616,0.673
1786129510462,43,Filter,B,55,person,494.000,502.500,8.500,hit,1.328,0.807
1786129511822,43,Filter,B,56,person,495.500,498.000,2.500,hit,1.196,0.517
1786129512123,43,Filter,B,-1,,,,,false_alarm,,
1786129514016,43,Filter,B,-1,,,,,false_alarm,,
1786129516876,43,Filter,B,57,traffic_light,499.500,501.000,1.500,miss,,
1786129528761,43,Filter,B,-1,,,,,false_alarm,,
