t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786029561774,25,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.299
1786029565807,25,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.000
1786029568144,25,Filter,B,-1,,,,,false_alarm,,
1786029578282,25,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,2.947,0.040
1786029580146,25,Filter,B,-1,,,,,false_alarm,,
1786029582341,25,Filter,B,-1,,,,,false_alarm,,
1786029583605,25,Filter,B,-1,,,,,false_alarm,,
1786029584964,25,Filter,B,-1,,,,,false_alarm,,
1786029585822,25,Filter,B,59,person,20.000,33.000,13.000,hit,0.988,8.591
1786029586923,25,Filter,B,-1,,,,,false_alarm,,
1786029587576,25,Filter,B,3,person,20.500,22.000,1.500,miss,,
1786029587973,25,Filter,B,-1,,,,,false_alarm,,
1786029588881,25,Filter,B,-1,,,,,false_alarm,,
1786029590227,25,Filter,B,-1,,,,,false_alarm,,
1786029595591,25,Filter,B,-1,,,,,false_alarm,,
1786029597579,25,Filter,B,4,person,28.000,32.000,4.000,miss,,
1786029598938,25,Filter,B,-1,,,,,false_alarm,,
1786029604509,25,Filter,B,-1,,,,,false_alarm,,
1786029605466,25,Filter,B,-1,,,,,false_alarm,,
1786029607160,25,Filter,B,-1,,,,,false_alarm,,
1786029621978,25,Filter,B,5,person,55.500,145.000,89.500,hit,1.657,3.503
1786029624653,25,Filter,B,-1,,,,,false_alarm,,
1786029625531,25,Filter,B,-1,,,,,false_alarm,,
1786029626157,25,Filter,B,-1,,,,,false_alarm,,
1786029627579,25,Filter,B,-1,,,,,false_alarm,,
1786029628577,25,Filter,B,62,person,56.500,63.000,6.500,miss,,
1786029630855,25,Filter,B,-1,,,,,false_alarm,,
1786029636175,25,Filter,B,-1,,,,,false_alarm,,
1786029637659,25,Filter,B,-1,,,,,false_alarm,,
1786029642923,25,Filter,B,-1,,,,,false_alarm,,
1786029643440,25,Filter,B,64,person,73.500,113.000,39.500,hit,5.112,3.345
1786029644232,25,Filter,B,63,person,68.000,114.500,46.500,hit,11.413,2.804
1786029647546,25,Filter,B,10,person,81.500,83.000,1.500,hit,1.216,1.546
1786029672590,25,Filter,B,13,person,104.500,107.000,2.500,miss,,
1786029677633,25,Filter,B,-1,,,,,false_alarm,,
1786029681105,25,Filter,B,14,person,113.000,115.500,2.500,miss,,
1786029684577,25,Filter,B,66,person,113.500,119.000,5.500,miss,,
1786029717565,25,Filter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1786029720078,25,Filter,B,20,person,154.000,166.000,12.000,hit,1.255,0.328
1786029724215,25,Filter,B,-1,,,,,false_alarm,,
1786029734091,25,Filter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1786029742089,25,Filter,B,22,person,175.500,176.500,1.000,miss,,
1786029744093,25,Filter,B,23,person,176.500,178.500,2.000,miss,,
1786029758575,25,Filter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1786029772713,25,Filter,B,72,person,206.500,209.000,2.500,hit,1.374,1.785
1786029773284,25,Filter,B,-1,,,,,false_alarm,,
1786029773592,25,Filter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1786029818219,25,Filter,B,28,traffic_light,209.000,253.000,44.000,hit,44.386,0.205
1786029818890,25,Filter,B,-1,,,,,false_alarm,,
1786029819545,25,Filter,B,-1,,,,,false_alarm,,
1786029831091,25,Filter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1786029831091,25,Filter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1786029836522,25,Filter,B,33,person,270.500,273.500,3.000,hit,1.205,4.395
1786029842102,25,Filter,B,74,person,264.500,276.500,12.000,miss,,
1786029859080,25,Filter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1786029867091,25,Filter,B,38,traffic_light,298.500,301.500,3.000,miss,,
1786029867584,25,Filter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1786029879784,25,Filter,B,40,traffic_light,313.500,314.500,1.000,hit,1.448,5.795
1786029880230,25,Filter,B,41,traffic_light,315.000,316.000,1.000,hit,0.415,6.561
1786029894222,25,Filter,B,42,person,325.000,345.000,20.000,hit,4.396,1.816
1786029936665,25,Filter,B,46,person,364.000,418.000,54.000,hit,7.838,4.828
1786029967512,25,Filter,B,47,person,401.000,410.000,9.000,hit,1.669,2.001
1786029970635,25,Filter,B,48,person,405.000,417.000,12.000,hit,0.805,2.496
1786030022697,25,Filter,B,50,traffic_light,456.500,458.000,1.500,hit,1.357,0.861
1786030025411,25,Filter,B,51,person,459.000,470.000,11.000,hit,1.593,0.713
1786030047438,25,Filter,B,54,person,481.500,487.000,5.500,hit,1.115,7.134
1786030047492,25,Filter,B,-1,,,,,false_alarm,,
1786030060578,25,Filter,B,55,person,494.000,502.500,8.500,hit,1.762,4.435
1786030061272,25,Filter,B,56,person,495.500,498.000,2.500,hit,0.929,1.466
1786030066588,25,Filter,B,57,traffic_light,499.500,501.000,1.500,miss,,
