t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784688872466,1003,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,1.597
1784688873886,1003,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.815
1784688887112,1003,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,3.714,0.865
1784688895162,1003,Filter,B,59,person,20.000,33.000,13.000,hit,2.256,4.187
1784688895658,1003,Filter,B,3,person,20.500,22.000,1.500,miss,,
1784688905668,1003,Filter,B,4,person,28.000,32.000,4.000,miss,,
1784688931086,1003,Filter,B,5,person,55.500,145.000,89.500,hit,2.658,4.422
1784688931791,1003,Filter,B,62,person,56.500,63.000,6.500,hit,2.392,5.591
1784688944939,1003,Filter,B,63,person,68.000,114.500,46.500,hit,4.039,2.339
1784688949176,1003,Filter,B,64,person,73.500,113.000,39.500,hit,2.776,5.900
1784688955841,1003,Filter,B,10,person,81.500,83.000,1.500,hit,1.416,3.564
1784688980085,1003,Filter,B,13,person,104.500,107.000,2.500,hit,2.674,5.282
1784688989185,1003,Filter,B,14,person,113.000,115.500,2.500,miss,,
1784688992662,1003,Filter,B,66,person,113.500,119.000,5.500,miss,,
