t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784733129720,1,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.975
1784733133646,1,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.661
1784733144412,1,NoFilter,A,1,traffic_light,6.500,23.000,16.500,hit,5.245,1.844
1784733165427,1,NoFilter,A,60,person,21.500,32.000,10.500,miss,,
1784733190923,1,NoFilter,A,61,person,56.500,57.500,1.000,miss,,
1784733199051,1,NoFilter,A,6,person,61.000,68.000,7.000,hit,5.366,0.448
1784733199427,1,NoFilter,A,7,person,62.000,66.000,4.000,miss,,
1784733210639,1,NoFilter,A,8,traffic_light,67.000,77.500,10.500,hit,10.978,1.336
1784733211106,1,NoFilter,A,-1,,,,,false_alarm,,
1784733215445,1,NoFilter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1784733217415,1,NoFilter,A,11,person,82.500,115.000,32.500,hit,2.251,4.428
1784733219067,1,NoFilter,A,12,person,85.000,113.000,28.000,hit,1.386,2.569
1784733246913,1,NoFilter,A,-1,,,,,false_alarm,,
1784733247287,1,NoFilter,A,65,person,113.000,116.000,3.000,hit,1.615,3.049
1784733264926,1,NoFilter,A,15,person,130.500,131.500,1.000,miss,,
1784733266055,1,NoFilter,A,-1,,,,,false_alarm,,
1784733271460,1,NoFilter,A,17,traffic_light,137.500,140.500,3.000,hit,1.272,2.402
1784733271940,1,NoFilter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1784733277287,1,NoFilter,A,18,person,143.500,154.500,11.000,hit,1.111,2.828
1784733279426,1,NoFilter,A,19,person,145.500,154.000,8.500,hit,1.247,1.175
1784733300521,1,NoFilter,A,-1,,,,,false_alarm,,
1784733300606,1,NoFilter,A,-1,,,,,false_alarm,,
1784733301445,1,NoFilter,A,21,person,166.500,174.000,7.500,hit,2.269,1.517
1784733311949,1,NoFilter,A,69,person,177.000,178.500,1.500,miss,,
1784733315510,1,NoFilter,A,-1,,,,,false_alarm,,
1784733315771,1,NoFilter,A,-1,,,,,false_alarm,,
1784733315885,1,NoFilter,A,24,person,182.500,184.500,2.000,hit,0.716,3.624
1784733316065,1,NoFilter,A,-1,,,,,false_alarm,,
1784733316122,1,NoFilter,A,70,person,180.000,186.000,6.000,hit,3.450,5.926
1784733316370,1,NoFilter,A,-1,,,,,false_alarm,,
1784733316385,1,NoFilter,A,-1,,,,,false_alarm,,
1784733317646,1,NoFilter,A,-1,,,,,false_alarm,,
1784733324731,1,NoFilter,A,-1,,,,,false_alarm,,
1784733324924,1,NoFilter,A,-1,,,,,false_alarm,,
1784733326219,1,NoFilter,A,-1,,,,,false_alarm,,
1784733327301,1,NoFilter,A,-1,,,,,false_alarm,,
1784733327356,1,NoFilter,A,-1,,,,,false_alarm,,
1784733336327,1,NoFilter,A,26,traffic_light,202.000,255.000,53.000,hit,1.637,0.718
1784733338218,1,NoFilter,A,71,person,203.500,264.500,61.000,hit,2.039,1.855
1784733352509,1,NoFilter,A,29,person,217.000,220.000,3.000,hit,2.820,1.876
1784733384420,1,NoFilter,A,30,person,250.500,257.500,7.000,hit,1.251,1.211
1784733392511,1,NoFilter,A,31,person,258.500,269.500,11.000,hit,1.326,3.173
1784733405732,1,NoFilter,A,34,traffic_light,272.000,274.500,2.500,hit,1.073,1.439
1784733415078,1,NoFilter,A,35,person,280.500,305.500,25.000,hit,1.915,2.673
1784733417727,1,NoFilter,A,-1,,,,,false_alarm,,
1784733417922,1,NoFilter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1784733418118,1,NoFilter,A,-1,,,,,false_alarm,,
1784733418423,1,NoFilter,A,75,traffic_light,281.500,285.000,3.500,miss,,
1784733442441,1,NoFilter,A,76,traffic_light,307.000,309.000,2.000,miss,,
1784733462353,1,NoFilter,A,-1,,,,,false_alarm,,
1784733476899,1,NoFilter,A,-1,,,,,false_alarm,,
1784733484214,1,NoFilter,A,43,person,347.500,351.500,4.000,hit,4.051,5.279
1784733500204,1,NoFilter,A,44,person,362.000,418.500,56.500,hit,5.534,2.996
1784733502592,1,NoFilter,A,45,traffic_light,363.500,417.000,53.500,hit,6.403,0.944
1784733507125,1,NoFilter,A,-1,,,,,false_alarm,,
1784733541941,1,NoFilter,A,77,person,401.000,408.500,7.500,miss,,
1784733559925,1,NoFilter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1784733590828,1,NoFilter,A,79,traffic_light,457.000,458.000,1.000,hit,1.158,3.576
1784733593434,1,NoFilter,A,78,person,456.500,461.000,4.500,hit,4.260,1.593
1784733597843,1,NoFilter,A,52,person,464.000,469.500,5.500,hit,1.165,1.089
1784733599930,1,NoFilter,A,53,traffic_light,464.500,466.500,2.000,miss,,
1784733629468,1,NoFilter,A,80,person,494.500,509.500,15.000,hit,2.296,0.491
1784733631411,1,NoFilter,A,81,person,497.000,498.000,1.000,hit,1.732,1.998
1784733631480,1,NoFilter,A,-1,,,,,false_alarm,,
1784733639354,1,NoFilter,A,-1,,,,,false_alarm,,
1784733647938,1,NoFilter,A,-1,,,,,false_alarm,,
