t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784691010730,1003,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,1.186
1784691011919,1003,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,1.172
1784691025711,1003,Filter,B,2,traffic_light,10.500,14.000,3.500,miss,,
1784691033153,1003,Filter,B,59,person,20.000,33.000,13.000,hit,2.222,3.851
1784691033689,1003,Filter,B,3,person,20.500,22.000,1.500,miss,,
1784691043701,1003,Filter,B,4,person,28.000,32.000,4.000,miss,,
1784691072709,1003,Filter,B,5,person,55.500,145.000,89.500,hit,6.262,4.806
1784691074691,1003,Filter,B,62,person,56.500,63.000,6.500,miss,,
1784691086237,1003,Filter,B,63,person,68.000,114.500,46.500,hit,7.309,1.556
1784691086640,1003,Filter,B,64,person,73.500,113.000,39.500,hit,2.209,2.301
1784691093972,1003,Filter,B,10,person,81.500,83.000,1.500,hit,1.516,4.146
1784691118199,1003,Filter,B,13,person,104.500,107.000,2.500,hit,2.740,1.947
1784691125715,1003,Filter,B,-1,,,,,false_alarm,,
1784691126422,1003,Filter,B,14,person,113.000,115.500,2.500,hit,2.482,1.665
1784691130683,1003,Filter,B,66,person,113.500,119.000,5.500,miss,,
1784691163279,1003,Filter,B,67,traffic_light,151.000,152.000,1.000,hit,1.352,6.820
1784691166156,1003,Filter,B,20,person,154.000,166.000,12.000,hit,1.222,2.348
1784691180196,1003,Filter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1784691188205,1003,Filter,B,22,person,175.500,176.500,1.000,miss,,
1784691190212,1003,Filter,B,23,person,176.500,178.500,2.000,miss,,
1784691203006,1003,Filter,B,25,traffic_light,190.000,193.000,3.000,hit,2.059,3.407
1784691219712,1003,Filter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1784691220716,1003,Filter,B,72,person,206.500,209.000,2.500,miss,,
1784691234643,1003,Filter,B,28,traffic_light,209.000,253.000,44.000,hit,14.690,0.824
1784691276006,1003,Filter,B,32,traffic_light,264.000,265.500,1.500,hit,1.065,2.371
1784691276348,1003,Filter,B,73,traffic_light,263.000,265.500,2.500,hit,2.398,1.887
1784691280571,1003,Filter,B,74,person,264.500,276.500,12.000,hit,5.136,6.401
1784691283182,1003,Filter,B,33,person,270.500,273.500,3.000,hit,1.739,1.102
1784691303944,1003,Filter,B,37,traffic_light,291.000,293.500,2.500,hit,1.993,6.231
1784691310875,1003,Filter,B,38,traffic_light,298.500,301.500,3.000,hit,1.433,1.918
1784691312834,1003,Filter,B,39,traffic_light,301.000,302.000,1.000,hit,0.902,4.941
1784691325654,1003,Filter,B,40,traffic_light,313.500,314.500,1.000,hit,1.214,4.938
1784691327165,1003,Filter,B,41,traffic_light,315.000,316.000,1.000,hit,1.216,2.752
1784691337021,1003,Filter,B,42,person,325.000,345.000,20.000,hit,1.092,2.157
1784691378021,1003,Filter,B,46,person,364.000,418.000,54.000,hit,3.067,7.495
1784691414617,1003,Filter,B,47,person,401.000,410.000,9.000,hit,2.670,2.773
1784691420315,1003,Filter,B,48,person,405.000,417.000,12.000,hit,4.376,8.345
1784691469690,1003,Filter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1784691471056,1003,Filter,B,-1,,,,,false_alarm,,
1784691471680,1003,Filter,B,51,person,459.000,470.000,11.000,hit,1.727,1.439
1784691493449,1003,Filter,B,54,person,481.500,487.000,5.500,hit,1.015,2.134
1784691507213,1003,Filter,B,55,person,494.000,502.500,8.500,hit,2.262,0.994
1784691507580,1003,Filter,B,56,person,495.500,498.000,2.500,hit,1.129,1.396
1784691512703,1003,Filter,B,57,traffic_light,499.500,501.000,1.500,miss,,
