t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786459989330,51,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.107
1786459992818,51,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.599
1786460005227,51,NoFilter,B,2,traffic_light,10.500,14.000,3.500,hit,2.880,0.136
1786460014160,51,NoFilter,B,59,person,20.000,33.000,13.000,hit,2.322,0.262
1786460014589,51,NoFilter,B,3,person,20.500,22.000,1.500,miss,,
1786460024591,51,NoFilter,B,4,person,28.000,32.000,4.000,miss,,
1786460049754,51,NoFilter,B,5,person,55.500,145.000,89.500,hit,2.425,1.220
1786460055601,51,NoFilter,B,62,person,56.500,63.000,6.500,miss,,
1786460064256,51,NoFilter,B,63,person,68.000,114.500,46.500,hit,4.406,1.370
1786460071816,51,NoFilter,B,64,person,73.500,113.000,39.500,hit,6.480,0.884
1786460075066,51,NoFilter,B,10,person,81.500,83.000,1.500,hit,1.716,3.707
1786460098244,51,NoFilter,B,13,person,104.500,107.000,2.500,hit,1.906,0.532
1786460108119,51,NoFilter,B,14,person,113.000,115.500,2.500,miss,,
1786460111579,51,NoFilter,B,66,person,113.500,119.000,5.500,miss,,
1786460144585,51,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1786460148563,51,NoFilter,B,-1,,,,,false_alarm,,
1786460148954,51,NoFilter,B,-1,,,,,false_alarm,,
1786460151979,51,NoFilter,B,20,person,154.000,166.000,12.000,hit,6.127,5.103
1786460161097,51,NoFilter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1786460169108,51,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1786460171114,51,NoFilter,B,23,person,176.500,178.500,2.000,miss,,
1786460185591,51,NoFilter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1786460200605,51,NoFilter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1786460201606,51,NoFilter,B,72,person,206.500,209.000,2.500,miss,,
1786460203629,51,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,2.778,0.578
1786460258100,51,NoFilter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1786460258101,51,NoFilter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1786460262143,51,NoFilter,B,74,person,264.500,276.500,12.000,hit,5.803,0.842
1786460264650,51,NoFilter,B,33,person,270.500,273.500,3.000,hit,2.306,0.841
1786460286090,51,NoFilter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1786460294104,51,NoFilter,B,38,traffic_light,298.500,301.500,3.000,miss,,
1786460294605,51,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1786460307115,51,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1786460307257,51,NoFilter,B,-1,,,,,false_alarm,,
1786460308160,51,NoFilter,B,41,traffic_light,315.000,316.000,1.000,hit,1.316,3.920
1786460319759,51,NoFilter,B,42,person,325.000,345.000,20.000,hit,2.928,0.658
1786460358161,51,NoFilter,B,46,person,364.000,418.000,54.000,hit,2.333,2.797
1786460394106,51,NoFilter,B,47,person,401.000,410.000,9.000,hit,1.269,1.245
1786460399795,51,NoFilter,B,48,person,405.000,417.000,12.000,hit,2.941,1.697
1786460450592,51,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1786460453268,51,NoFilter,B,51,person,459.000,470.000,11.000,hit,2.428,0.262
1786460474805,51,NoFilter,B,54,person,481.500,487.000,5.500,hit,1.449,1.587
1786460487437,51,NoFilter,B,55,person,494.000,502.500,8.500,hit,1.595,0.643
1786460488725,51,NoFilter,B,56,person,495.500,498.000,2.500,hit,1.396,0.686
1786460493600,51,NoFilter,B,57,traffic_light,499.500,501.000,1.500,miss,,
