t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786129586883,43,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.273
1786129587463,43,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.175
1786129589484,43,NoFilter,A,-1,,,,,false_alarm,,
1786129589754,43,NoFilter,A,-1,,,,,false_alarm,,
1786129610241,43,NoFilter,A,1,traffic_light,6.500,23.000,16.500,miss,,
1786129611906,43,NoFilter,A,-1,,,,,false_alarm,,
1786129612491,43,NoFilter,A,-1,,,,,false_alarm,,
1786129619243,43,NoFilter,A,60,person,21.500,32.000,10.500,miss,,
1786129644748,43,NoFilter,A,61,person,56.500,57.500,1.000,miss,,
1786129651477,43,NoFilter,A,7,person,62.000,66.000,4.000,hit,2.998,1.701
1786129652117,43,NoFilter,A,6,person,61.000,68.000,7.000,hit,4.632,4.493
1786129664756,43,NoFilter,A,8,traffic_light,67.000,77.500,10.500,miss,,
1786129669267,43,NoFilter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1786129672683,43,NoFilter,A,11,person,82.500,115.000,32.500,hit,3.686,2.060
1786129673293,43,NoFilter,A,12,person,85.000,113.000,28.000,hit,1.787,8.937
1786129673443,43,NoFilter,A,-1,,,,,false_alarm,,
1786129673865,43,NoFilter,A,-1,,,,,false_alarm,,
1786129693520,43,NoFilter,A,-1,,,,,false_alarm,,
1786129693800,43,NoFilter,A,-1,,,,,false_alarm,,
1786129702022,43,NoFilter,A,65,person,113.000,116.000,3.000,hit,2.515,2.971
1786129702670,43,NoFilter,A,-1,,,,,false_alarm,,
1786129718745,43,NoFilter,A,15,person,130.500,131.500,1.000,miss,,
1786129718839,43,NoFilter,A,-1,,,,,false_alarm,,
1786129719406,43,NoFilter,A,-1,,,,,false_alarm,,
1786129724824,43,NoFilter,A,16,traffic_light,137.000,138.500,1.500,hit,1.338,2.185
1786129726393,43,NoFilter,A,17,traffic_light,137.500,140.500,3.000,hit,2.406,1.865
1786129730804,43,NoFilter,A,18,person,143.500,154.500,11.000,hit,0.811,1.064
1786129733491,43,NoFilter,A,19,person,145.500,154.000,8.500,hit,1.514,1.485
1786129754792,43,NoFilter,A,21,person,166.500,174.000,7.500,hit,1.801,5.642
1786129762062,43,NoFilter,A,-1,,,,,false_alarm,,
1786129762527,43,NoFilter,A,-1,,,,,false_alarm,,
1786129762936,43,NoFilter,A,-1,,,,,false_alarm,,
1786129763045,43,NoFilter,A,-1,,,,,false_alarm,,
1786129763422,43,NoFilter,A,-1,,,,,false_alarm,,
1786129763465,43,NoFilter,A,-1,,,,,false_alarm,,
1786129763880,43,NoFilter,A,-1,,,,,false_alarm,,
1786129765765,43,NoFilter,A,69,person,177.000,178.500,1.500,miss,,
1786129770031,43,NoFilter,A,70,person,180.000,186.000,6.000,hit,3.550,1.609
1786129770408,43,NoFilter,A,24,person,182.500,184.500,2.000,hit,1.417,0.991
1786129772495,43,NoFilter,A,-1,,,,,false_alarm,,
1786129779502,43,NoFilter,A,-1,,,,,false_alarm,,
1786129780073,43,NoFilter,A,-1,,,,,false_alarm,,
1786129788838,43,NoFilter,A,-1,,,,,false_alarm,,
1786129789074,43,NoFilter,A,26,traffic_light,202.000,255.000,53.000,hit,0.569,1.024
1786129789852,43,NoFilter,A,-1,,,,,false_alarm,,
1786129790367,43,NoFilter,A,71,person,203.500,264.500,61.000,hit,0.370,6.135
1786129791084,43,NoFilter,A,-1,,,,,false_alarm,,
1786129791493,43,NoFilter,A,-1,,,,,false_alarm,,
1786129793363,43,NoFilter,A,-1,,,,,false_alarm,,
1786129807242,43,NoFilter,A,29,person,217.000,220.000,3.000,miss,,
1786129840614,43,NoFilter,A,-1,,,,,false_alarm,,
1786129840713,43,NoFilter,A,-1,,,,,false_alarm,,
1786129841537,43,NoFilter,A,-1,,,,,false_alarm,,
1786129841549,43,NoFilter,A,30,person,250.500,257.500,7.000,hit,4.555,6.945
1786129842394,43,NoFilter,A,-1,,,,,false_alarm,,
1786129842825,43,NoFilter,A,-1,,,,,false_alarm,,
1786129843152,43,NoFilter,A,-1,,,,,false_alarm,,
1786129845852,43,NoFilter,A,31,person,258.500,269.500,11.000,hit,0.859,5.205
1786129859873,43,NoFilter,A,34,traffic_light,272.000,274.500,2.500,hit,1.373,1.661
1786129867975,43,NoFilter,A,35,person,280.500,305.500,25.000,hit,0.981,0.497
1786129871338,43,NoFilter,A,75,traffic_light,281.500,285.000,3.500,hit,3.351,1.928
1786129871731,43,NoFilter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1786129884533,43,NoFilter,A,-1,,,,,false_alarm,,
1786129885026,43,NoFilter,A,-1,,,,,false_alarm,,
1786129885435,43,NoFilter,A,-1,,,,,false_alarm,,
1786129885754,43,NoFilter,A,-1,,,,,false_alarm,,
1786129886531,43,NoFilter,A,-1,,,,,false_alarm,,
1786129887755,43,NoFilter,A,-1,,,,,false_alarm,,
1786129890131,43,NoFilter,A,-1,,,,,false_alarm,,
1786129896255,43,NoFilter,A,76,traffic_light,307.000,309.000,2.000,miss,,
1786129925234,43,NoFilter,A,-1,,,,,false_alarm,,
1786129927796,43,NoFilter,A,-1,,,,,false_alarm,,
1786129928557,43,NoFilter,A,-1,,,,,false_alarm,,
1786129929393,43,NoFilter,A,-1,,,,,false_alarm,,
1786129929729,43,NoFilter,A,-1,,,,,false_alarm,,
1786129932547,43,NoFilter,A,-1,,,,,false_alarm,,
1786129933242,43,NoFilter,A,-1,,,,,false_alarm,,
1786129938737,43,NoFilter,A,43,person,347.500,351.500,4.000,miss,,
1786129939365,43,NoFilter,A,-1,,,,,false_alarm,,
1786129939406,43,NoFilter,A,-1,,,,,false_alarm,,
1786129951907,43,NoFilter,A,44,person,362.000,418.500,56.500,hit,3.432,6.382
1786129954684,43,NoFilter,A,45,traffic_light,363.500,417.000,53.500,hit,4.701,0.956
1786129957960,43,NoFilter,A,-1,,,,,false_alarm,,
1786129993574,43,NoFilter,A,-1,,,,,false_alarm,,
1786129994207,43,NoFilter,A,-1,,,,,false_alarm,,
1786129994753,43,NoFilter,A,-1,,,,,false_alarm,,
1786129995561,43,NoFilter,A,77,person,401.000,408.500,7.500,hit,8.075,2.670
1786129995971,43,NoFilter,A,-1,,,,,false_alarm,,
1786129999041,43,NoFilter,A,-1,,,,,false_alarm,,
1786129999083,43,NoFilter,A,-1,,,,,false_alarm,,
1786130000898,43,NoFilter,A,-1,,,,,false_alarm,,
1786130001283,43,NoFilter,A,-1,,,,,false_alarm,,
1786130002047,43,NoFilter,A,-1,,,,,false_alarm,,
1786130002061,43,NoFilter,A,-1,,,,,false_alarm,,
1786130004768,43,NoFilter,A,-1,,,,,false_alarm,,
1786130004964,43,NoFilter,A,-1,,,,,false_alarm,,
1786130009852,43,NoFilter,A,-1,,,,,false_alarm,,
1786130010464,43,NoFilter,A,-1,,,,,false_alarm,,
1786130010970,43,NoFilter,A,-1,,,,,false_alarm,,
1786130011053,43,NoFilter,A,-1,,,,,false_alarm,,
1786130012034,43,NoFilter,A,49,traffic_light,425.500,426.500,1.000,hit,0.058,2.666
1786130012583,43,NoFilter,A,-1,,,,,false_alarm,,
1786130025826,43,NoFilter,A,-1,,,,,false_alarm,,
1786130026247,43,NoFilter,A,-1,,,,,false_alarm,,
1786130026895,43,NoFilter,A,-1,,,,,false_alarm,,
1786130027075,43,NoFilter,A,-1,,,,,false_alarm,,
1786130027729,43,NoFilter,A,-1,,,,,false_alarm,,
1786130038320,43,NoFilter,A,-1,,,,,false_alarm,,
1786130044155,43,NoFilter,A,78,person,456.500,461.000,4.500,hit,1.157,1.146
1786130045237,43,NoFilter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1786130045338,43,NoFilter,A,-1,,,,,false_alarm,,
1786130052115,43,NoFilter,A,52,person,464.000,469.500,5.500,hit,1.632,2.235
1786130052872,43,NoFilter,A,53,traffic_light,464.500,466.500,2.000,hit,1.866,4.621
1786130060211,43,NoFilter,A,-1,,,,,false_alarm,,
1786130060477,43,NoFilter,A,-1,,,,,false_alarm,,
1786130065534,43,NoFilter,A,-1,,,,,false_alarm,,
1786130066906,43,NoFilter,A,-1,,,,,false_alarm,,
1786130069255,43,NoFilter,A,-1,,,,,false_alarm,,
1786130070350,43,NoFilter,A,-1,,,,,false_alarm,,
1786130082491,43,NoFilter,A,80,person,494.500,509.500,15.000,hit,1.496,1.532
1786130084046,43,NoFilter,A,-1,,,,,false_alarm,,
1786130084999,43,NoFilter,A,81,person,497.000,498.000,1.000,hit,1.498,8.863
1786130086360,43,NoFilter,A,-1,,,,,false_alarm,,
