t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784746091344,4,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.975
1784746092012,4,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.673
1784746098708,4,Filter,A,1,traffic_light,6.500,23.000,16.500,hit,1.174,0.697
1784746098794,4,Filter,A,-1,,,,,false_alarm,,
1784746123795,4,Filter,A,60,person,21.500,32.000,10.500,miss,,
1784746131447,4,Filter,A,-1,,,,,false_alarm,,
1784746149280,4,Filter,A,61,person,56.500,57.500,1.000,miss,,
1784746153719,4,Filter,A,6,person,61.000,68.000,7.000,hit,1.696,0.158
1784746155179,4,Filter,A,-1,,,,,false_alarm,,
1784746156389,4,Filter,A,-1,,,,,false_alarm,,
1784746157793,4,Filter,A,7,person,62.000,66.000,4.000,miss,,
1784746159090,4,Filter,A,-1,,,,,false_alarm,,
1784746163653,4,Filter,A,8,traffic_light,67.000,77.500,10.500,hit,5.606,0.500
1784746173805,4,Filter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1784746178641,4,Filter,A,12,person,85.000,113.000,28.000,hit,2.621,0.617
1784746179443,4,Filter,A,11,person,82.500,115.000,32.500,hit,5.922,1.662
1784746207805,4,Filter,A,65,person,113.000,116.000,3.000,miss,,
1784746222987,4,Filter,A,15,person,130.500,131.500,1.000,hit,1.465,4.435
1784746229777,4,Filter,A,17,traffic_light,137.500,140.500,3.000,hit,1.239,0.394
1784746230301,4,Filter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1784746235695,4,Filter,A,18,person,143.500,154.500,11.000,hit,1.145,1.808
1784746242611,4,Filter,A,19,person,145.500,154.000,8.500,hit,6.085,0.359
1784746258866,4,Filter,A,21,person,166.500,174.000,7.500,hit,1.334,1.153
1784746270310,4,Filter,A,69,person,177.000,178.500,1.500,miss,,
1784746270999,4,Filter,A,-1,,,,,false_alarm,,
1784746276275,4,Filter,A,24,person,182.500,184.500,2.000,miss,,
1784746277773,4,Filter,A,70,person,180.000,186.000,6.000,miss,,
1784746294745,4,Filter,A,26,traffic_light,202.000,255.000,53.000,hit,1.704,0.245
1784746309844,4,Filter,A,29,person,217.000,220.000,3.000,hit,1.819,1.634
1784746312456,4,Filter,A,71,person,203.500,264.500,61.000,hit,17.921,2.159
1784746344698,4,Filter,A,30,person,250.500,257.500,7.000,hit,3.153,2.416
1784746350562,4,Filter,A,31,person,258.500,269.500,11.000,hit,1.026,0.052
1784746364390,4,Filter,A,34,traffic_light,272.000,274.500,2.500,hit,1.340,0.287
1784746373040,4,Filter,A,35,person,280.500,305.500,25.000,hit,1.515,0.335
1784746375701,4,Filter,A,75,traffic_light,281.500,285.000,3.500,hit,3.151,1.370
1784746376279,4,Filter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1784746385981,4,Filter,A,-1,,,,,false_alarm,,
1784746386736,4,Filter,A,-1,,,,,false_alarm,,
1784746399367,4,Filter,A,76,traffic_light,307.000,309.000,2.000,hit,1.341,2.216
1784746440213,4,Filter,A,43,person,347.500,351.500,4.000,hit,1.682,3.046
1784746455913,4,Filter,A,45,traffic_light,363.500,417.000,53.500,hit,1.365,0.660
1784746457797,4,Filter,A,44,person,362.000,418.500,56.500,hit,4.766,1.305
1784746499984,4,Filter,A,77,person,401.000,408.500,7.500,hit,7.942,0.079
1784746500054,4,Filter,A,-1,,,,,false_alarm,,
1784746518292,4,Filter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1784746549097,4,Filter,A,78,person,456.500,461.000,4.500,hit,1.558,1.083
1784746549792,4,Filter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1784746556125,4,Filter,A,52,person,464.000,469.500,5.500,hit,1.098,1.454
1784746557625,4,Filter,A,53,traffic_light,464.500,466.500,2.000,hit,2.099,4.131
1784746587651,4,Filter,A,80,person,494.500,509.500,15.000,hit,2.129,0.554
1784746589530,4,Filter,A,81,person,497.000,498.000,1.000,hit,1.498,0.809
