t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784739586713,3,Filter,B,-1,,,,,false_alarm,,
1784739598722,3,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,5.407
1784739598723,3,Filter,B,-1,,,,,false_alarm,,
1784739599559,3,Filter,B,-1,,,,,false_alarm,,
1784739599587,3,Filter,B,-1,,,,,false_alarm,,
1784739599979,3,Filter,B,-1,,,,,false_alarm,,
1784739600007,3,Filter,B,-1,,,,,false_alarm,,
1784739600387,3,Filter,B,-1,,,,,false_alarm,,
1784739600423,3,Filter,B,-1,,,,,false_alarm,,
1784739600716,3,Filter,B,-1,,,,,false_alarm,,
1784739600730,3,Filter,B,-1,,,,,false_alarm,,
1784739601425,3,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,5.499
1784739611453,3,Filter,B,-1,,,,,false_alarm,,
1784739615107,3,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,4.148,6.451
1784739617239,3,Filter,B,-1,,,,,false_alarm,,
1784739618674,3,Filter,B,-1,,,,,false_alarm,,
1784739620050,3,Filter,B,-1,,,,,false_alarm,,
1784739622292,3,Filter,B,-1,,,,,false_alarm,,
1784739622880,3,Filter,B,-1,,,,,false_alarm,,
1784739623201,3,Filter,B,3,person,20.500,22.000,1.500,miss,,
1784739623757,3,Filter,B,-1,,,,,false_alarm,,
1784739624265,3,Filter,B,-1,,,,,false_alarm,,
1784739625022,3,Filter,B,-1,,,,,false_alarm,,
1784739625816,3,Filter,B,59,person,20.000,33.000,13.000,hit,5.359,5.326
1784739626106,3,Filter,B,-1,,,,,false_alarm,,
1784739628916,3,Filter,B,4,person,28.000,32.000,4.000,hit,0.462,3.575
1784739629250,3,Filter,B,-1,,,,,false_alarm,,
1784739634424,3,Filter,B,-1,,,,,false_alarm,,
1784739640767,3,Filter,B,-1,,,,,false_alarm,,
1784739641085,3,Filter,B,-1,,,,,false_alarm,,
1784739646759,3,Filter,B,-1,,,,,false_alarm,,
1784739647191,3,Filter,B,-1,,,,,false_alarm,,
1784739648507,3,Filter,B,-1,,,,,false_alarm,,
