t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1785165649604,13,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,1.053
1785165650878,13,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.249
1785165673641,13,NoFilter,A,1,traffic_light,6.500,23.000,16.500,miss,,
1785165682654,13,NoFilter,A,60,person,21.500,32.000,10.500,miss,,
1785165708141,13,NoFilter,A,61,person,56.500,57.500,1.000,miss,,
1785165716657,13,NoFilter,A,7,person,62.000,66.000,4.000,miss,,
1785165718653,13,NoFilter,A,6,person,61.000,68.000,7.000,miss,,
1785165722667,13,NoFilter,A,8,traffic_light,67.000,77.500,10.500,hit,5.773,3.105
1785165732665,13,NoFilter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1785165738424,13,NoFilter,A,12,person,85.000,113.000,28.000,hit,3.522,1.243
1785165743382,13,NoFilter,A,11,person,82.500,115.000,32.500,hit,10.993,1.210
1785165764316,13,NoFilter,A,65,person,113.000,116.000,3.000,hit,1.414,2.082
1785165782146,13,NoFilter,A,15,person,130.500,131.500,1.000,miss,,
1785165789158,13,NoFilter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1785165791166,13,NoFilter,A,17,traffic_light,137.500,140.500,3.000,miss,,
1785165794638,13,NoFilter,A,18,person,143.500,154.500,11.000,hit,1.245,0.872
1785165796779,13,NoFilter,A,19,person,145.500,154.000,8.500,hit,1.380,0.226
1785165818639,13,NoFilter,A,21,person,166.500,174.000,7.500,hit,2.235,1.149
1785165829168,13,NoFilter,A,69,person,177.000,178.500,1.500,miss,,
1785165833345,13,NoFilter,A,24,person,182.500,184.500,2.000,hit,0.950,0.602
1785165836640,13,NoFilter,A,70,person,180.000,186.000,6.000,miss,,
1785165854836,13,NoFilter,A,71,person,203.500,264.500,61.000,hit,1.438,0.711
1785165866769,13,NoFilter,A,26,traffic_light,202.000,255.000,53.000,hit,14.883,1.516
1785165870512,13,NoFilter,A,29,person,217.000,220.000,3.000,hit,3.620,4.162
1785165903856,13,NoFilter,A,30,person,250.500,257.500,7.000,hit,3.454,0.584
1785165909693,13,NoFilter,A,31,person,258.500,269.500,11.000,hit,1.293,1.960
1785165925169,13,NoFilter,A,34,traffic_light,272.000,274.500,2.500,miss,,
1785165932169,13,NoFilter,A,35,person,280.500,305.500,25.000,hit,1.782,0.649
1785165935140,13,NoFilter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1785165935636,13,NoFilter,A,75,traffic_light,281.500,285.000,3.500,miss,,
1785165958135,13,NoFilter,A,76,traffic_light,307.000,309.000,2.000,hit,1.241,1.503
1785165998692,13,NoFilter,A,43,person,347.500,351.500,4.000,hit,1.282,1.156
1785166017484,13,NoFilter,A,44,person,362.000,418.500,56.500,hit,5.601,2.404
1785166032109,13,NoFilter,A,45,traffic_light,363.500,417.000,53.500,hit,18.715,1.426
1785166057374,13,NoFilter,A,77,person,401.000,408.500,7.500,hit,6.474,0.343
1785166077141,13,NoFilter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1785166107612,13,NoFilter,A,78,person,456.500,461.000,4.500,hit,1.224,1.382
1785166108642,13,NoFilter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1785166117154,13,NoFilter,A,53,traffic_light,464.500,466.500,2.000,miss,,
1785166120153,13,NoFilter,A,52,person,464.000,469.500,5.500,miss,,
1785166147319,13,NoFilter,A,80,person,494.500,509.500,15.000,hit,2.930,0.207
1785166148116,13,NoFilter,A,81,person,497.000,498.000,1.000,hit,1.231,1.671
