t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786118452493,30,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.634
1786118455334,30,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.117
1786118462872,30,Filter,A,1,traffic_light,6.500,23.000,16.500,hit,2.009,1.109
1786118469384,30,Filter,A,-1,,,,,false_alarm,,
1786118470723,30,Filter,A,-1,,,,,false_alarm,,
1786118475387,30,Filter,A,-1,,,,,false_alarm,,
1786118476041,30,Filter,A,-1,,,,,false_alarm,,
1786118477016,30,Filter,A,-1,,,,,false_alarm,,
1786118487112,30,Filter,A,60,person,21.500,32.000,10.500,miss,,
1786118506529,30,Filter,A,-1,,,,,false_alarm,,
1786118507113,30,Filter,A,-1,,,,,false_alarm,,
1786118508076,30,Filter,A,-1,,,,,false_alarm,,
1786118508158,30,Filter,A,-1,,,,,false_alarm,,
1786118509830,30,Filter,A,-1,,,,,false_alarm,,
1786118509830,30,Filter,A,-1,,,,,false_alarm,,
1786118510206,30,Filter,A,-1,,,,,false_alarm,,
1786118510408,30,Filter,A,-1,,,,,false_alarm,,
1786118512600,30,Filter,A,61,person,56.500,57.500,1.000,miss,,
1786118520711,30,Filter,A,7,person,62.000,66.000,4.000,hit,4.366,2.114
1786118521115,30,Filter,A,6,person,61.000,68.000,7.000,hit,5.767,2.060
1786118521419,30,Filter,A,-1,,,,,false_alarm,,
1786118523085,30,Filter,A,-1,,,,,false_alarm,,
1786118530777,30,Filter,A,8,traffic_light,67.000,77.500,10.500,hit,9.410,0.704
1786118537134,30,Filter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1786118537322,30,Filter,A,-1,,,,,false_alarm,,
1786118538975,30,Filter,A,11,person,82.500,115.000,32.500,hit,2.118,1.320
1786118539239,30,Filter,A,-1,,,,,false_alarm,,
1786118540247,30,Filter,A,12,person,85.000,113.000,28.000,hit,0.886,0.431
1786118551543,30,Filter,A,-1,,,,,false_alarm,,
1786118569886,30,Filter,A,-1,,,,,false_alarm,,
1786118570292,30,Filter,A,65,person,113.000,116.000,3.000,hit,2.949,4.550
1786118570634,30,Filter,A,-1,,,,,false_alarm,,
1786118570951,30,Filter,A,-1,,,,,false_alarm,,
1786118571501,30,Filter,A,-1,,,,,false_alarm,,
1786118573308,30,Filter,A,-1,,,,,false_alarm,,
1786118573754,30,Filter,A,-1,,,,,false_alarm,,
1786118574121,30,Filter,A,-1,,,,,false_alarm,,
1786118574963,30,Filter,A,-1,,,,,false_alarm,,
1786118586612,30,Filter,A,15,person,130.500,131.500,1.000,miss,,
1786118593612,30,Filter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1786118594575,30,Filter,A,17,traffic_light,137.500,140.500,3.000,hit,2.707,3.238
1786118603137,30,Filter,A,19,person,145.500,154.000,8.500,hit,3.282,2.814
1786118604167,30,Filter,A,18,person,143.500,154.500,11.000,hit,6.316,1.442
1786118623655,30,Filter,A,21,person,166.500,174.000,7.500,hit,2.802,1.766
1786118623932,30,Filter,A,-1,,,,,false_alarm,,
1786118633630,30,Filter,A,69,person,177.000,178.500,1.500,miss,,
1786118639208,30,Filter,A,24,person,182.500,184.500,2.000,hit,2.351,3.605
1786118639498,30,Filter,A,-1,,,,,false_alarm,,
1786118641100,30,Filter,A,70,person,180.000,186.000,6.000,miss,,
1786118659960,30,Filter,A,26,traffic_light,202.000,255.000,53.000,hit,3.605,0.443
1786118660777,30,Filter,A,71,person,203.500,264.500,61.000,hit,2.906,2.960
1786118672438,30,Filter,A,29,person,217.000,220.000,3.000,hit,1.085,0.844
1786118707077,30,Filter,A,30,person,250.500,257.500,7.000,hit,2.219,5.007
1786118713957,30,Filter,A,31,person,258.500,269.500,11.000,hit,1.093,0.943
1786118729615,30,Filter,A,34,traffic_light,272.000,274.500,2.500,miss,,
1786118736884,30,Filter,A,75,traffic_light,281.500,285.000,3.500,hit,1.016,0.953
1786118737307,30,Filter,A,36,traffic_light,281.000,284.500,3.500,hit,1.949,0.181
1786118760622,30,Filter,A,35,person,280.500,305.500,25.000,miss,,
1786118763404,30,Filter,A,76,traffic_light,307.000,309.000,2.000,hit,2.042,1.656
1786118806231,30,Filter,A,43,person,347.500,351.500,4.000,hit,4.385,1.959
1786118821451,30,Filter,A,44,person,362.000,418.500,56.500,hit,5.100,2.425
1786118830916,30,Filter,A,45,traffic_light,363.500,417.000,53.500,hit,13.076,0.656
1786118862325,30,Filter,A,77,person,401.000,408.500,7.500,hit,6.974,0.540
1786118881613,30,Filter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1786118913103,30,Filter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1786118915574,30,Filter,A,-1,,,,,false_alarm,,
1786118916114,30,Filter,A,78,person,456.500,461.000,4.500,miss,,
1786118920374,30,Filter,A,53,traffic_light,464.500,466.500,2.000,hit,1.532,3.487
1786118924614,30,Filter,A,52,person,464.000,469.500,5.500,miss,,
1786118952782,30,Filter,A,80,person,494.500,509.500,15.000,hit,3.931,0.597
1786118953114,30,Filter,A,81,person,497.000,498.000,1.000,miss,,
