t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784830529562,10,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.222
1784830529949,10,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.778
1784830549805,10,Filter,A,1,traffic_light,6.500,23.000,16.500,hit,14.321,1.462
1784830561730,10,Filter,A,60,person,21.500,32.000,10.500,miss,,
1784830587227,10,Filter,A,61,person,56.500,57.500,1.000,miss,,
1784830592979,10,Filter,A,7,person,62.000,66.000,4.000,hit,1.997,2.916
1784830597727,10,Filter,A,6,person,61.000,68.000,7.000,miss,,
1784830597900,10,Filter,A,8,traffic_light,67.000,77.500,10.500,hit,1.936,1.446
1784830611744,10,Filter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1784830615236,10,Filter,A,12,person,85.000,113.000,28.000,hit,1.253,2.737
1784830615755,10,Filter,A,11,person,82.500,115.000,32.500,hit,4.287,1.510
1784830642914,10,Filter,A,65,person,113.000,116.000,3.000,hit,0.947,2.307
1784830661229,10,Filter,A,15,person,130.500,131.500,1.000,miss,,
1784830667688,10,Filter,A,17,traffic_light,137.500,140.500,3.000,hit,1.205,1.596
1784830668238,10,Filter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1784830673446,10,Filter,A,18,person,143.500,154.500,11.000,hit,0.978,1.485
1784830676263,10,Filter,A,19,person,145.500,154.000,8.500,hit,1.780,0.258
1784830696618,10,Filter,A,21,person,166.500,174.000,7.500,hit,1.134,0.626
1784830708237,10,Filter,A,69,person,177.000,178.500,1.500,miss,,
1784830714219,10,Filter,A,24,person,182.500,184.500,2.000,miss,,
1784830715711,10,Filter,A,70,person,180.000,186.000,6.000,miss,,
1784830733046,10,Filter,A,26,traffic_light,202.000,255.000,53.000,hit,2.071,2.003
1784830749536,10,Filter,A,71,person,203.500,264.500,61.000,hit,17.054,2.415
1784830749719,10,Filter,A,29,person,217.000,220.000,3.000,miss,,
1784830782442,10,Filter,A,30,person,250.500,257.500,7.000,hit,2.987,3.069
1784830788485,10,Filter,A,31,person,258.500,269.500,11.000,hit,1.026,1.512
1784830801908,10,Filter,A,34,traffic_light,272.000,274.500,2.500,hit,0.939,1.440
1784830811002,10,Filter,A,35,person,280.500,305.500,25.000,hit,1.515,0.871
1784830814210,10,Filter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1784830814713,10,Filter,A,75,traffic_light,281.500,285.000,3.500,miss,,
1784830838733,10,Filter,A,76,traffic_light,307.000,309.000,2.000,miss,,
1784830878009,10,Filter,A,43,person,347.500,351.500,4.000,hit,1.549,7.873
1784830894332,10,Filter,A,45,traffic_light,363.500,417.000,53.500,hit,1.865,4.518
1784830895835,10,Filter,A,44,person,362.000,418.500,56.500,hit,4.867,1.287
1784830902068,10,Filter,A,-1,,,,,false_alarm,,
1784830938233,10,Filter,A,77,person,401.000,408.500,7.500,miss,,
1784830956227,10,Filter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1784830986640,10,Filter,A,78,person,456.500,461.000,4.500,hit,1.157,0.595
1784830987723,10,Filter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1784830994975,10,Filter,A,53,traffic_light,464.500,466.500,2.000,hit,1.499,0.960
1784830999230,10,Filter,A,52,person,464.000,469.500,5.500,miss,,
1784831024687,10,Filter,A,80,person,494.500,509.500,15.000,hit,1.229,0.607
1784831027731,10,Filter,A,81,person,497.000,498.000,1.000,miss,,
