t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786459359033,51,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.136
1786459361059,51,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.467
1786459369948,51,Filter,A,1,traffic_light,6.500,23.000,16.500,hit,3.377,0.414
1786459392835,51,Filter,A,60,person,21.500,32.000,10.500,miss,,
1786459418322,51,Filter,A,61,person,56.500,57.500,1.000,miss,,
1786459426838,51,Filter,A,7,person,62.000,66.000,4.000,miss,,
1786459428210,51,Filter,A,8,traffic_light,67.000,77.500,10.500,hit,1.135,0.632
1786459428839,51,Filter,A,6,person,61.000,68.000,7.000,miss,,
1786459442855,51,Filter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1786459447115,51,Filter,A,12,person,85.000,113.000,28.000,hit,2.054,1.045
1786459447730,51,Filter,A,11,person,82.500,115.000,32.500,hit,5.154,1.192
1786459476846,51,Filter,A,65,person,113.000,116.000,3.000,miss,,
1786459492339,51,Filter,A,15,person,130.500,131.500,1.000,miss,,
1786459498701,51,Filter,A,17,traffic_light,137.500,140.500,3.000,hit,1.139,1.469
1786459499345,51,Filter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1786459505116,51,Filter,A,18,person,143.500,154.500,11.000,hit,1.545,0.453
1786459508213,51,Filter,A,19,person,145.500,154.000,8.500,hit,2.648,1.845
1786459528752,51,Filter,A,21,person,166.500,174.000,7.500,hit,2.169,0.658
1786459539352,51,Filter,A,69,person,177.000,178.500,1.500,miss,,
1786459545320,51,Filter,A,24,person,182.500,184.500,2.000,miss,,
1786459546822,51,Filter,A,70,person,180.000,186.000,6.000,miss,,
1786459553657,51,Filter,A,-1,,,,,false_alarm,,
1786459564287,51,Filter,A,26,traffic_light,202.000,255.000,53.000,hit,2.204,1.260
1786459565184,51,Filter,A,71,person,203.500,264.500,61.000,hit,1.605,1.872
1786459579625,51,Filter,A,29,person,217.000,220.000,3.000,hit,2.553,0.945
1786459613527,51,Filter,A,30,person,250.500,257.500,7.000,hit,2.953,1.104
1786459620822,51,Filter,A,31,person,258.500,269.500,11.000,hit,2.260,0.876
1786459635337,51,Filter,A,34,traffic_light,272.000,274.500,2.500,miss,,
1786459642641,51,Filter,A,75,traffic_light,281.500,285.000,3.500,hit,1.049,1.279
1786459643695,51,Filter,A,36,traffic_light,281.000,284.500,3.500,hit,2.617,0.646
1786459647949,51,Filter,A,35,person,280.500,305.500,25.000,hit,7.388,0.251
1786459668340,51,Filter,A,76,traffic_light,307.000,309.000,2.000,hit,1.275,1.318
1786459712322,51,Filter,A,43,person,347.500,351.500,4.000,miss,,
1786459725124,51,Filter,A,44,person,362.000,418.500,56.500,hit,3.031,0.298
1786459730334,51,Filter,A,45,traffic_light,363.500,417.000,53.500,hit,6.770,0.155
1786459769342,51,Filter,A,77,person,401.000,408.500,7.500,miss,,
1786459787331,51,Filter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1786459817933,51,Filter,A,78,person,456.500,461.000,4.500,hit,1.357,0.812
1786459818822,51,Filter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1786459826767,51,Filter,A,53,traffic_light,464.500,466.500,2.000,hit,2.200,9.998
1786459827168,51,Filter,A,-1,,,,,false_alarm,,
1786459830341,51,Filter,A,52,person,464.000,469.500,5.500,miss,,
1786459858680,51,Filter,A,80,person,494.500,509.500,15.000,hit,4.098,3.534
1786459858835,51,Filter,A,81,person,497.000,498.000,1.000,miss,,
