t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784829941787,10,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.475
1784829946228,10,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.261
1784829957156,10,NoFilter,B,2,traffic_light,10.500,14.000,3.500,hit,1.412,0.987
1784829967410,10,NoFilter,B,3,person,20.500,22.000,1.500,hit,1.655,1.749
1784829967853,10,NoFilter,B,-1,,,,,false_alarm,,
1784829978007,10,NoFilter,B,4,person,28.000,32.000,4.000,miss,,
1784829979000,10,NoFilter,B,59,person,20.000,33.000,13.000,miss,,
1784830008996,10,NoFilter,B,62,person,56.500,63.000,6.500,miss,,
1784830024797,10,NoFilter,B,63,person,68.000,114.500,46.500,hit,11.546,0.378
1784830025187,10,NoFilter,B,64,person,73.500,113.000,39.500,hit,6.447,0.695
1784830028980,10,NoFilter,B,10,person,81.500,83.000,1.500,miss,,
1784830053014,10,NoFilter,B,13,person,104.500,107.000,2.500,miss,,
1784830058646,10,NoFilter,B,5,person,55.500,145.000,89.500,hit,57.913,3.173
1784830060572,10,NoFilter,B,14,person,113.000,115.500,2.500,hit,2.315,1.740
1784830060837,10,NoFilter,B,-1,,,,,false_alarm,,
1784830064982,10,NoFilter,B,66,person,113.500,119.000,5.500,miss,,
1784830097993,10,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1784830102602,10,NoFilter,B,20,person,154.000,166.000,12.000,hit,3.357,4.362
1784830114508,10,NoFilter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1784830122514,10,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1784830124518,10,NoFilter,B,23,person,176.500,178.500,2.000,miss,,
1784830136378,10,NoFilter,B,25,traffic_light,190.000,193.000,3.000,hit,1.124,2.223
1784830154007,10,NoFilter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1784830155018,10,NoFilter,B,72,person,206.500,209.000,2.500,miss,,
1784830156297,10,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,2.044,1.798
1784830209200,10,NoFilter,B,73,traffic_light,263.000,265.500,2.500,hit,0.964,1.826
1784830209830,10,NoFilter,B,32,traffic_light,264.000,265.500,1.500,hit,0.598,0.995
1784830210107,10,NoFilter,B,-1,,,,,false_alarm,,
1784830215812,10,NoFilter,B,74,person,264.500,276.500,12.000,hit,6.070,1.652
1784830217117,10,NoFilter,B,33,person,270.500,273.500,3.000,hit,1.372,2.946
1784830239493,10,NoFilter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1784830247146,10,NoFilter,B,38,traffic_light,298.500,301.500,3.000,hit,3.402,3.324
1784830248007,10,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1784830260523,10,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1784830261284,10,NoFilter,B,41,traffic_light,315.000,316.000,1.000,hit,1.049,1.701
1784830273115,10,NoFilter,B,42,person,325.000,345.000,20.000,hit,2.861,0.918
1784830312548,10,NoFilter,B,46,person,364.000,418.000,54.000,hit,3.300,4.158
1784830347396,10,NoFilter,B,47,person,401.000,410.000,9.000,hit,1.135,0.632
1784830352980,10,NoFilter,B,48,person,405.000,417.000,12.000,hit,2.741,1.958
1784830403995,10,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1784830405787,10,NoFilter,B,51,person,459.000,470.000,11.000,hit,1.527,1.802
1784830406241,10,NoFilter,B,-1,,,,,false_alarm,,
1784830427977,10,NoFilter,B,54,person,481.500,487.000,5.500,hit,1.216,2.732
1784830441518,10,NoFilter,B,55,person,494.000,502.500,8.500,hit,2.262,0.803
1784830441951,10,NoFilter,B,56,person,495.500,498.000,2.500,hit,1.196,1.223
1784830442215,10,NoFilter,B,-1,,,,,false_alarm,,
1784830447005,10,NoFilter,B,57,traffic_light,499.500,501.000,1.500,miss,,
1784830453201,10,NoFilter,B,-1,,,,,false_alarm,,
