t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1785269047963,10007,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,1.062
1785269050713,10007,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,1.210
1785269062367,10007,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,2.113,1.122
1785269071810,10007,Filter,B,59,person,20.000,33.000,13.000,hit,2.055,1.000
1785269072479,10007,Filter,B,3,person,20.500,22.000,1.500,miss,,
1785269082496,10007,Filter,B,4,person,28.000,32.000,4.000,miss,,
1785269113496,10007,Filter,B,62,person,56.500,63.000,6.500,miss,,
1785269121795,10007,Filter,B,63,person,68.000,114.500,46.500,hit,4.072,2.087
1785269122515,10007,Filter,B,5,person,55.500,145.000,89.500,hit,17.273,1.832
1785269129675,10007,Filter,B,64,person,73.500,113.000,39.500,hit,6.447,0.778
1785269132935,10007,Filter,B,10,person,81.500,83.000,1.500,hit,1.683,0.535
1785269157007,10007,Filter,B,13,person,104.500,107.000,2.500,hit,2.774,1.958
1785269164718,10007,Filter,B,14,person,113.000,115.500,2.500,hit,1.982,1.016
1785269169487,10007,Filter,B,66,person,113.500,119.000,5.500,miss,,
1785269202477,10007,Filter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1785269205939,10007,Filter,B,20,person,154.000,166.000,12.000,hit,2.189,2.260
1785269218994,10007,Filter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1785269227003,10007,Filter,B,22,person,175.500,176.500,1.000,miss,,
1785269229006,10007,Filter,B,23,person,176.500,178.500,2.000,miss,,
1785269243492,10007,Filter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1785269257819,10007,Filter,B,27,traffic_light,206.000,208.000,2.000,hit,2.075,1.523
1785269259511,10007,Filter,B,72,person,206.500,209.000,2.500,miss,,
1785269303481,10007,Filter,B,28,traffic_light,209.000,253.000,44.000,miss,,
1785269303865,10007,Filter,B,-1,,,,,false_alarm,,
1785269315992,10007,Filter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1785269315992,10007,Filter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1785269324005,10007,Filter,B,33,person,270.500,273.500,3.000,miss,,
1785269324283,10007,Filter,B,-1,,,,,false_alarm,,
1785269327004,10007,Filter,B,74,person,264.500,276.500,12.000,miss,,
1785269343987,10007,Filter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1785269350865,10007,Filter,B,38,traffic_light,298.500,301.500,3.000,hit,2.634,3.340
1785269352504,10007,Filter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1785269365004,10007,Filter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1785269366507,10007,Filter,B,41,traffic_light,315.000,316.000,1.000,miss,,
1785269378172,10007,Filter,B,42,person,325.000,345.000,20.000,hit,3.428,0.600
