t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1785174850975,17,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,1.085
1785174853215,17,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.499
1785174858593,17,NoFilter,B,-1,,,,,false_alarm,,
1785174867010,17,NoFilter,B,2,traffic_light,10.500,14.000,3.500,miss,,
1785174874995,17,NoFilter,B,3,person,20.500,22.000,1.500,miss,,
1785174884995,17,NoFilter,B,4,person,28.000,32.000,4.000,miss,,
1785174886004,17,NoFilter,B,59,person,20.000,33.000,13.000,miss,,
1785174915996,17,NoFilter,B,62,person,56.500,63.000,6.500,miss,,
1785174935982,17,NoFilter,B,10,person,81.500,83.000,1.500,miss,,
1785174960010,17,NoFilter,B,13,person,104.500,107.000,2.500,miss,,
1785174966008,17,NoFilter,B,64,person,73.500,113.000,39.500,miss,,
1785174967511,17,NoFilter,B,63,person,68.000,114.500,46.500,miss,,
1785174968511,17,NoFilter,B,14,person,113.000,115.500,2.500,miss,,
1785174971985,17,NoFilter,B,66,person,113.500,119.000,5.500,miss,,
1785174998008,17,NoFilter,B,5,person,55.500,145.000,89.500,miss,,
1785175004982,17,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1785175018997,17,NoFilter,B,20,person,154.000,166.000,12.000,miss,,
1785175021498,17,NoFilter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1785175029510,17,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1785175031508,17,NoFilter,B,23,person,176.500,178.500,2.000,miss,,
1785175045996,17,NoFilter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1785175061009,17,NoFilter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1785175062005,17,NoFilter,B,72,person,206.500,209.000,2.500,miss,,
1785175064998,17,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,3.746,1.217
1785175075483,17,NoFilter,B,-1,,,,,false_alarm,,
1785175118496,17,NoFilter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1785175118496,17,NoFilter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1785175125078,17,NoFilter,B,33,person,270.500,273.500,3.000,hit,2.339,3.375
1785175125551,17,NoFilter,B,-1,,,,,false_alarm,,
1785175129507,17,NoFilter,B,74,person,264.500,276.500,12.000,miss,,
1785175146493,17,NoFilter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1785175154504,17,NoFilter,B,38,traffic_light,298.500,301.500,3.000,miss,,
1785175154997,17,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1785175167507,17,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1785175169010,17,NoFilter,B,41,traffic_light,315.000,316.000,1.000,miss,,
1785175198005,17,NoFilter,B,42,person,325.000,345.000,20.000,miss,,
1785175263010,17,NoFilter,B,47,person,401.000,410.000,9.000,miss,,
1785175269982,17,NoFilter,B,48,person,405.000,417.000,12.000,miss,,
1785175270982,17,NoFilter,B,46,person,364.000,418.000,54.000,miss,,
1785175310986,17,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1785175313899,17,NoFilter,B,51,person,459.000,470.000,11.000,hit,2.661,1.466
1785175335022,17,NoFilter,B,-1,,,,,false_alarm,,
1785175335939,17,NoFilter,B,54,person,481.500,487.000,5.500,hit,2.183,3.049
1785175348912,17,NoFilter,B,55,person,494.000,502.500,8.500,hit,2.663,2.828
1785175349538,17,NoFilter,B,56,person,495.500,498.000,2.500,hit,1.797,0.607
1785175352967,17,NoFilter,B,-1,,,,,false_alarm,,
1785175353361,17,NoFilter,B,57,traffic_light,499.500,501.000,1.500,hit,1.634,7.002
