t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786493123702,90,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.803
1786493123705,90,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.000
1786493135994,90,NoFilter,B,2,traffic_light,10.500,14.000,3.500,hit,2.780,0.608
1786493145471,90,NoFilter,B,3,person,20.500,22.000,1.500,miss,,
1786493155484,90,NoFilter,B,4,person,28.000,32.000,4.000,miss,,
1786493156477,90,NoFilter,B,59,person,20.000,33.000,13.000,miss,,
1786493186478,90,NoFilter,B,62,person,56.500,63.000,6.500,miss,,
1786493206468,90,NoFilter,B,10,person,81.500,83.000,1.500,miss,,
1786493206553,90,NoFilter,B,5,person,55.500,145.000,89.500,hit,28.317,1.852
1786493206958,90,NoFilter,B,63,person,68.000,114.500,46.500,hit,16.217,3.458
1786493207391,90,NoFilter,B,64,person,73.500,113.000,39.500,hit,11.151,4.747
1786493230485,90,NoFilter,B,13,person,104.500,107.000,2.500,miss,,
1786493236971,90,NoFilter,B,14,person,113.000,115.500,2.500,hit,1.247,1.615
1786493242472,90,NoFilter,B,66,person,113.500,119.000,5.500,miss,,
1786493275473,90,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1786493279288,90,NoFilter,B,20,person,154.000,166.000,12.000,hit,2.556,6.292
1786493291983,90,NoFilter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1786493299996,90,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1786493301996,90,NoFilter,B,23,person,176.500,178.500,2.000,miss,,
1786493316480,90,NoFilter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1786493330632,90,NoFilter,B,27,traffic_light,206.000,208.000,2.000,hit,1.908,1.670
1786493332493,90,NoFilter,B,72,person,206.500,209.000,2.500,miss,,
1786493375878,90,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,44.153,1.762
1786493388986,90,NoFilter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1786493388986,90,NoFilter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1786493392905,90,NoFilter,B,74,person,264.500,276.500,12.000,hit,5.670,0.770
1786493394516,90,NoFilter,B,33,person,270.500,273.500,3.000,hit,1.305,2.509
1786493405885,90,NoFilter,B,-1,,,,,false_alarm,,
1786493416975,90,NoFilter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1786493420745,90,NoFilter,B,-1,,,,,false_alarm,,
1786493424986,90,NoFilter,B,38,traffic_light,298.500,301.500,3.000,miss,,
1786493425487,90,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1786493437997,90,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1786493439498,90,NoFilter,B,41,traffic_light,315.000,316.000,1.000,miss,,
1786493468494,90,NoFilter,B,42,person,325.000,345.000,20.000,miss,,
1786493488252,90,NoFilter,B,46,person,364.000,418.000,54.000,hit,1.532,2.031
1786493530146,90,NoFilter,B,47,person,401.000,410.000,9.000,hit,6.407,0.437
1786493534352,90,NoFilter,B,-1,,,,,false_alarm,,
1786493535059,90,NoFilter,B,48,person,405.000,417.000,12.000,hit,7.345,2.983
1786493581474,90,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1786493582760,90,NoFilter,B,-1,,,,,false_alarm,,
1786493583429,90,NoFilter,B,51,person,459.000,470.000,11.000,hit,1.694,1.336
1786493605188,90,NoFilter,B,-1,,,,,false_alarm,,
1786493605886,90,NoFilter,B,54,person,481.500,487.000,5.500,hit,1.649,1.006
1786493619922,90,NoFilter,B,56,person,495.500,498.000,2.500,hit,1.697,1.387
1786493620707,90,NoFilter,B,55,person,494.000,502.500,8.500,hit,3.997,0.400
1786493624484,90,NoFilter,B,57,traffic_light,499.500,501.000,1.500,miss,,
