t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1786035487376,27,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.230
1786035488646,27,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.040
1786035500233,27,Filter,B,2,traffic_light,10.500,14.000,3.500,hit,2.046,0.734
1786035510414,27,Filter,B,3,person,20.500,22.000,1.500,miss,,
1786035520431,27,Filter,B,4,person,28.000,32.000,4.000,miss,,
1786035521428,27,Filter,B,59,person,20.000,33.000,13.000,miss,,
1786035551428,27,Filter,B,62,person,56.500,63.000,6.500,miss,,
1786035559643,27,Filter,B,5,person,55.500,145.000,89.500,hit,16.472,0.778
1786035560346,27,Filter,B,63,person,68.000,114.500,46.500,hit,4.673,3.899
1786035570122,27,Filter,B,10,person,81.500,83.000,1.500,hit,0.949,3.515
1786035581729,27,Filter,B,64,person,73.500,113.000,39.500,hit,20.561,1.156
1786035595442,27,Filter,B,13,person,104.500,107.000,2.500,miss,,
1786035602601,27,Filter,B,14,person,113.000,115.500,2.500,hit,1.915,1.153
1786035607418,27,Filter,B,66,person,113.500,119.000,5.500,miss,,
1786035640413,27,Filter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1786035644429,27,Filter,B,-1,,,,,false_alarm,,
1786035645792,27,Filter,B,20,person,154.000,166.000,12.000,hit,4.125,1.499
1786035656930,27,Filter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1786035664943,27,Filter,B,22,person,175.500,176.500,1.000,miss,,
1786035666942,27,Filter,B,23,person,176.500,178.500,2.000,miss,,
1786035669687,27,Filter,B,-1,,,,,false_alarm,,
1786035681418,27,Filter,B,25,traffic_light,190.000,193.000,3.000,miss,,
1786035696433,27,Filter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1786035697435,27,Filter,B,72,person,206.500,209.000,2.500,miss,,
1786035735434,27,Filter,B,28,traffic_light,209.000,253.000,44.000,hit,38.748,0.707
1786035753929,27,Filter,B,32,traffic_light,264.000,265.500,1.500,miss,,
1786035753929,27,Filter,B,73,traffic_light,263.000,265.500,2.500,miss,,
1786035758447,27,Filter,B,33,person,270.500,273.500,3.000,hit,0.271,0.722
1786035761301,27,Filter,B,74,person,264.500,276.500,12.000,hit,9.140,1.048
1786035781920,27,Filter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1786035787390,27,Filter,B,38,traffic_light,298.500,301.500,3.000,hit,1.233,2.991
1786035790439,27,Filter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1786035802942,27,Filter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1786035804030,27,Filter,B,41,traffic_light,315.000,316.000,1.000,hit,1.349,6.883
1786035805394,27,Filter,B,-1,,,,,false_alarm,,
1786035815056,27,Filter,B,42,person,325.000,345.000,20.000,hit,2.394,1.692
1786035853575,27,Filter,B,46,person,364.000,418.000,54.000,hit,1.899,0.403
1786035862704,27,Filter,B,-1,,,,,false_alarm,,
1786035891104,27,Filter,B,47,person,401.000,410.000,9.000,hit,2.436,2.454
1786035901621,27,Filter,B,48,person,405.000,417.000,12.000,hit,8.947,8.678
1786035946416,27,Filter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1786035951624,27,Filter,B,51,person,459.000,470.000,11.000,hit,4.964,2.857
1786035970275,27,Filter,B,54,person,481.500,487.000,5.500,hit,1.115,0.926
1786035983842,27,Filter,B,56,person,495.500,498.000,2.500,hit,0.662,1.027
1786035984275,27,Filter,B,55,person,494.000,502.500,8.500,hit,2.596,0.994
1786035989428,27,Filter,B,57,traffic_light,499.500,501.000,1.500,miss,,
