t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784742163165,33,Filter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.510
1784742166201,33,Filter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.513
1784742173418,33,Filter,A,1,traffic_light,6.500,23.000,16.500,hit,1.675,0.131
1784742174792,33,Filter,A,-1,,,,,false_alarm,,
1784742175433,33,Filter,A,-1,,,,,false_alarm,,
1784742182155,33,Filter,A,-1,,,,,false_alarm,,
1784742183324,33,Filter,A,-1,,,,,false_alarm,,
1784742197998,33,Filter,A,60,person,21.500,32.000,10.500,miss,,
1784742223493,33,Filter,A,61,person,56.500,57.500,1.000,miss,,
1784742232007,33,Filter,A,7,person,62.000,66.000,4.000,miss,,
1784742234002,33,Filter,A,6,person,61.000,68.000,7.000,miss,,
1784742235480,33,Filter,A,8,traffic_light,67.000,77.500,10.500,hit,3.237,1.192
1784742248015,33,Filter,A,9,traffic_light,81.000,82.000,1.000,miss,,
1784742250835,33,Filter,A,11,person,82.500,115.000,32.500,hit,3.086,0.481
1784742252132,33,Filter,A,12,person,85.000,113.000,28.000,hit,1.887,0.590
1784742280579,33,Filter,A,65,person,113.000,116.000,3.000,hit,2.349,8.583
1784742297001,33,Filter,A,15,person,130.500,131.500,1.000,hit,1.265,1.769
1784742304507,33,Filter,A,16,traffic_light,137.000,138.500,1.500,miss,,
1784742306511,33,Filter,A,17,traffic_light,137.500,140.500,3.000,miss,,
1784742309418,33,Filter,A,18,person,143.500,154.500,11.000,hit,0.677,0.494
1784742313945,33,Filter,A,19,person,145.500,154.000,8.500,hit,3.215,1.951
1784742315988,33,Filter,A,-1,,,,,false_alarm,,
1784742334083,33,Filter,A,21,person,166.500,174.000,7.500,hit,2.335,1.051
1784742343847,33,Filter,A,69,person,177.000,178.500,1.500,hit,1.612,5.953
1784742350478,33,Filter,A,24,person,182.500,184.500,2.000,miss,,
1784742351983,33,Filter,A,70,person,180.000,186.000,6.000,miss,,
1784742368209,33,Filter,A,26,traffic_light,202.000,255.000,53.000,hit,0.969,0.169
1784742370468,33,Filter,A,71,person,203.500,264.500,61.000,hit,1.738,0.737
1784742383856,33,Filter,A,29,person,217.000,220.000,3.000,hit,1.618,1.336
1784742422670,33,Filter,A,-1,,,,,false_alarm,,
1784742423497,33,Filter,A,30,person,250.500,257.500,7.000,miss,,
1784742424593,33,Filter,A,31,person,258.500,269.500,11.000,hit,0.859,0.293
1784742438861,33,Filter,A,34,traffic_light,272.000,274.500,2.500,hit,1.607,1.752
1784742450482,33,Filter,A,36,traffic_light,281.000,284.500,3.500,miss,,
1784742450652,33,Filter,A,35,person,280.500,305.500,25.000,hit,4.918,2.278
1784742450986,33,Filter,A,75,traffic_light,281.500,285.000,3.500,miss,,
1784742475015,33,Filter,A,76,traffic_light,307.000,309.000,2.000,miss,,
1784742513760,33,Filter,A,43,person,347.500,351.500,4.000,hit,1.015,0.550
1784742530273,33,Filter,A,45,traffic_light,363.500,417.000,53.500,hit,1.531,0.433
1784742538784,33,Filter,A,44,person,362.000,418.500,56.500,hit,11.540,3.589
1784742568185,33,Filter,A,77,person,401.000,408.500,7.500,hit,1.936,2.220
1784742592488,33,Filter,A,49,traffic_light,425.500,426.500,1.000,miss,,
1784742623988,33,Filter,A,79,traffic_light,457.000,458.000,1.000,miss,,
1784742626073,33,Filter,A,-1,,,,,false_alarm,,
1784742626997,33,Filter,A,78,person,456.500,461.000,4.500,miss,,
1784742630464,33,Filter,A,52,person,464.000,469.500,5.500,hit,1.231,2.113
1784742632499,33,Filter,A,53,traffic_light,464.500,466.500,2.000,miss,,
1784742663993,33,Filter,A,81,person,497.000,498.000,1.000,miss,,
1784742665128,33,Filter,A,80,person,494.500,509.500,15.000,hit,5.399,4.555
