t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784741590620,33,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,0.443
1784741611363,33,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.548
1784741622433,33,NoFilter,B,2,traffic_light,10.500,14.000,3.500,hit,1.545,1.206
1784741633127,33,NoFilter,B,3,person,20.500,22.000,1.500,miss,,
1784741643160,33,NoFilter,B,4,person,28.000,32.000,4.000,miss,,
1784741644143,33,NoFilter,B,59,person,20.000,33.000,13.000,miss,,
1784741651128,33,NoFilter,B,-1,,,,,false_alarm,,
1784741670280,33,NoFilter,B,62,person,56.500,63.000,6.500,hit,3.393,1.055
1784741671309,33,NoFilter,B,5,person,55.500,145.000,89.500,hit,5.428,0.817
1784741681295,33,NoFilter,B,63,person,68.000,114.500,46.500,hit,2.904,0.390
1784741685974,33,NoFilter,B,64,person,73.500,113.000,39.500,hit,2.076,0.360
1784741694128,33,NoFilter,B,10,person,81.500,83.000,1.500,miss,,
1784741718145,33,NoFilter,B,13,person,104.500,107.000,2.500,miss,,
1784741719358,33,NoFilter,B,-1,,,,,false_alarm,,
1784741726657,33,NoFilter,B,14,person,113.000,115.500,2.500,miss,,
1784741730129,33,NoFilter,B,66,person,113.500,119.000,5.500,miss,,
1784741763129,33,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1784741765392,33,NoFilter,B,20,person,154.000,166.000,12.000,hit,1.022,1.362
1784741779643,33,NoFilter,B,68,traffic_light,167.500,168.500,1.000,miss,,
1784741787657,33,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1784741788474,33,NoFilter,B,23,person,176.500,178.500,2.000,hit,1.578,1.648
1784741803004,33,NoFilter,B,25,traffic_light,190.000,193.000,3.000,hit,2.626,1.985
1784741817585,33,NoFilter,B,-1,,,,,false_alarm,,
1784741819157,33,NoFilter,B,27,traffic_light,206.000,208.000,2.000,miss,,
1784741820145,33,NoFilter,B,72,person,206.500,209.000,2.500,miss,,
1784741821183,33,NoFilter,B,-1,,,,,false_alarm,,
1784741824249,33,NoFilter,B,-1,,,,,false_alarm,,
1784741829601,33,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,10.219,0.607
1784741874228,33,NoFilter,B,73,traffic_light,263.000,265.500,2.500,hit,0.830,0.860
1784741876038,33,NoFilter,B,32,traffic_light,264.000,265.500,1.500,hit,1.665,2.496
1784741879740,33,NoFilter,B,74,person,264.500,276.500,12.000,hit,4.869,3.558
1784741882142,33,NoFilter,B,33,person,270.500,273.500,3.000,hit,1.272,2.039
1784741904632,33,NoFilter,B,37,traffic_light,291.000,293.500,2.500,miss,,
1784741911525,33,NoFilter,B,38,traffic_light,298.500,301.500,3.000,hit,2.634,2.751
1784741913147,33,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1784741925656,33,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1784741927155,33,NoFilter,B,41,traffic_light,315.000,316.000,1.000,miss,,
1784741936756,33,NoFilter,B,42,person,325.000,345.000,20.000,hit,1.359,2.109
1784741976351,33,NoFilter,B,46,person,364.000,418.000,54.000,hit,1.966,0.898
1784742013614,33,NoFilter,B,47,person,401.000,410.000,9.000,hit,2.236,2.367
1784742025296,33,NoFilter,B,48,person,405.000,417.000,12.000,hit,9.914,1.280
1784742069130,33,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1784742070724,33,NoFilter,B,51,person,459.000,470.000,11.000,hit,1.327,2.168
1784742093099,33,NoFilter,B,54,person,481.500,487.000,5.500,hit,1.216,1.894
1784742107459,33,NoFilter,B,55,person,494.000,502.500,8.500,hit,3.063,0.145
1784742108031,33,NoFilter,B,56,person,495.500,498.000,2.500,hit,2.130,0.792
1784742112150,33,NoFilter,B,57,traffic_light,499.500,501.000,1.500,miss,,
1784742118562,33,NoFilter,B,-1,,,,,false_alarm,,
