t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784428494483,1,BASELINE,ALL,26,traffic_light,202.000,255.000,53.000,hit,1.270,1.530
1784428499775,1,BASELINE,ALL,27,traffic_light,206.000,208.000,2.000,hit,2.575,5.114
1784428501343,1,BASELINE,ALL,28,traffic_light,209.000,253.000,44.000,hit,1.143,1.161
1784428509258,1,BASELINE,ALL,29,person,217.000,220.000,3.000,hit,1.051,0.492
1784428544370,1,BASELINE,ALL,30,person,250.500,257.500,7.000,hit,2.653,1.070
1784428550962,1,BASELINE,ALL,31,person,258.500,269.500,11.000,hit,1.259,0.364
1784428556566,1,BASELINE,ALL,32,traffic_light,264.000,265.500,1.500,hit,1.365,1.911
1784428563024,1,BASELINE,ALL,33,person,270.500,273.500,3.000,hit,1.305,0.324
1784428564376,1,BASELINE,ALL,34,traffic_light,272.000,274.500,2.500,hit,1.173,0.187
1784428573370,1,BASELINE,ALL,36,traffic_light,281.000,284.500,3.500,hit,1.149,0.728
1784428573996,1,BASELINE,ALL,35,person,280.500,305.500,25.000,hit,2.283,0.389
1784428585220,1,BASELINE,ALL,37,traffic_light,291.000,293.500,2.500,hit,2.994,0.736
1784428591449,1,BASELINE,ALL,38,traffic_light,298.500,301.500,3.000,hit,1.733,1.579
1784428593097,1,BASELINE,ALL,39,traffic_light,301.000,302.000,1.000,hit,0.868,1.252
1784428600177,1,BASELINE,ALL,-1,,,,,false_alarm,,
1784428606485,1,BASELINE,ALL,40,traffic_light,313.500,314.500,1.000,miss,,
1784428607190,1,BASELINE,ALL,41,traffic_light,315.000,316.000,1.000,hit,0.982,0.258
1784428617872,1,BASELINE,ALL,42,person,325.000,345.000,20.000,hit,1.660,0.275
1784428643459,1,BASELINE,ALL,43,person,347.500,351.500,4.000,miss,,
1784428643681,1,BASELINE,ALL,-1,,,,,false_alarm,,
1784428644762,1,BASELINE,ALL,-1,,,,,false_alarm,,
1784428656079,1,BASELINE,ALL,45,traffic_light,363.500,417.000,53.500,hit,1.365,0.638
1784428658427,1,BASELINE,ALL,46,person,364.000,418.000,54.000,hit,3.200,3.504
1784428658862,1,BASELINE,ALL,44,person,362.000,418.500,56.500,hit,5.634,0.548
1784428695094,1,BASELINE,ALL,47,person,401.000,410.000,9.000,hit,2.870,1.974
1784428704623,1,BASELINE,ALL,48,person,405.000,417.000,12.000,hit,8.413,3.445
1784428718467,1,BASELINE,ALL,49,traffic_light,425.500,426.500,1.000,miss,,
1784428718859,1,BASELINE,ALL,-1,,,,,false_alarm,,
1784428749967,1,BASELINE,ALL,50,traffic_light,456.500,458.000,1.500,miss,,
1784428751375,1,BASELINE,ALL,-1,,,,,false_alarm,,
1784428752621,1,BASELINE,ALL,51,person,459.000,470.000,11.000,hit,2.394,0.744
1784428756458,1,BASELINE,ALL,52,person,464.000,469.500,5.500,hit,1.231,0.572
1784428758401,1,BASELINE,ALL,-1,,,,,false_alarm,,
1784428758471,1,BASELINE,ALL,53,traffic_light,464.500,466.500,2.000,miss,,
1784428773854,1,BASELINE,ALL,54,person,481.500,487.000,5.500,hit,1.149,3.521
1784428787844,1,BASELINE,ALL,55,person,494.000,502.500,8.500,hit,2.629,0.963
1784428788276,1,BASELINE,ALL,56,person,495.500,498.000,2.500,hit,1.563,0.790
1784428792970,1,BASELINE,ALL,57,traffic_light,499.500,501.000,1.500,miss,,
1784430553650,1,BASELINE,ALL,-1,,,,,false_alarm,,
