t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784746815329,4,NoFilter,P,0,traffic_light,0.000,2.500,2.500,hit,1.001,1.155
1784746816083,4,NoFilter,P,58,traffic_light,0.500,2.500,2.000,hit,0.501,0.399
1784746827186,4,NoFilter,B,2,traffic_light,10.500,14.000,3.500,hit,1.579,0.293
1784746836980,4,NoFilter,B,59,person,20.000,33.000,13.000,hit,1.889,1.174
1784746837857,4,NoFilter,B,3,person,20.500,22.000,1.500,miss,,
1784746844161,4,NoFilter,B,4,person,28.000,32.000,4.000,hit,1.062,3.104
1784746871886,4,NoFilter,B,5,person,55.500,145.000,89.500,hit,1.290,0.495
1784746872675,4,NoFilter,B,62,person,56.500,63.000,6.500,hit,1.057,2.557
1784746888257,4,NoFilter,B,63,person,68.000,114.500,46.500,hit,5.140,1.013
1784746891730,4,NoFilter,B,64,person,73.500,113.000,39.500,hit,3.110,0.725
1784746898091,4,NoFilter,B,10,person,81.500,83.000,1.500,hit,1.483,1.457
1784746921898,4,NoFilter,B,13,person,104.500,107.000,2.500,hit,2.307,1.017
1784746930411,4,NoFilter,B,14,person,113.000,115.500,2.500,hit,2.315,3.818
1784746931098,4,NoFilter,B,66,person,113.500,119.000,5.500,hit,2.483,7.860
1784746967846,4,NoFilter,B,67,traffic_light,151.000,152.000,1.000,miss,,
1784746970662,4,NoFilter,B,20,person,154.000,166.000,12.000,hit,1.555,0.964
1784746984119,4,NoFilter,B,68,traffic_light,167.500,168.500,1.000,hit,1.502,6.951
1784746992380,4,NoFilter,B,22,person,175.500,176.500,1.000,miss,,
1784746994371,4,NoFilter,B,23,person,176.500,178.500,2.000,miss,,
1784747006747,4,NoFilter,B,25,traffic_light,190.000,193.000,3.000,hit,1.625,1.613
1784747022800,4,NoFilter,B,27,traffic_light,206.000,208.000,2.000,hit,1.708,1.966
1784747024551,4,NoFilter,B,72,person,206.500,209.000,2.500,hit,2.943,3.822
1784747026160,4,NoFilter,B,28,traffic_light,209.000,253.000,44.000,hit,2.044,0.302
1784747079547,4,NoFilter,B,73,traffic_light,263.000,265.500,2.500,hit,1.431,0.131
1784747079798,4,NoFilter,B,32,traffic_light,264.000,265.500,1.500,hit,0.698,2.064
1784747084334,4,NoFilter,B,74,person,264.500,276.500,12.000,hit,4.736,1.059
1784747086855,4,NoFilter,B,33,person,270.500,273.500,3.000,hit,1.238,4.169
1784747108381,4,NoFilter,B,37,traffic_light,291.000,293.500,2.500,hit,2.260,0.317
1784747114793,4,NoFilter,B,38,traffic_light,298.500,301.500,3.000,hit,1.199,1.343
1784747117873,4,NoFilter,B,39,traffic_light,301.000,302.000,1.000,miss,,
1784747130379,4,NoFilter,B,40,traffic_light,313.500,314.500,1.000,miss,,
1784747131883,4,NoFilter,B,41,traffic_light,315.000,316.000,1.000,miss,,
1784747141174,4,NoFilter,B,42,person,325.000,345.000,20.000,hit,1.059,0.663
1784747181161,4,NoFilter,B,46,person,364.000,418.000,54.000,hit,2.066,0.282
1784747217836,4,NoFilter,B,47,person,401.000,410.000,9.000,hit,1.736,1.959
1784747223034,4,NoFilter,B,48,person,405.000,417.000,12.000,hit,2.941,0.219
1784747273858,4,NoFilter,B,50,traffic_light,456.500,458.000,1.500,miss,,
1784747275340,4,NoFilter,B,51,person,459.000,470.000,11.000,hit,1.226,9.172
1784747298014,4,NoFilter,B,54,person,481.500,487.000,5.500,hit,1.416,0.356
1784747310477,4,NoFilter,B,55,person,494.000,502.500,8.500,hit,1.362,0.529
1784747312133,4,NoFilter,B,56,person,495.500,498.000,2.500,hit,1.530,0.414
1784747316859,4,NoFilter,B,57,traffic_light,499.500,501.000,1.500,miss,,
