t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1784738557424,3,A,A1,,,,,,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html
1784738557424,3,A,A1,,,,,,NBACK1_PILOT,CPT_RUN_START,trials=84;seed=30;soa_s=2.5;task=nback1
1784738557424,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1784738559925,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1784738559925,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=diamond
1784738562426,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=1187
1784738562427,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=circle
1784738564930,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=1200
1784738564935,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=square
1784738567458,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=941
1784738567464,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=triangle
1784738569965,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=1157
1784738569969,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=circle
1784738572491,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=correct_reject;rt_ms=676
1784738572496,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=triangle
1784738574997,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=728
1784738575001,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=circle
1784738577523,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=785
1784738577528,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=square
1784738580029,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=928
1784738580034,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=circle
1784738582558,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=1003
1784738582563,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=circle
1784738585063,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=776
1784738585069,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=11;kind=nogo;shape=diamond
1784738587591,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=correct_reject;rt_ms=712
1784738587596,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=diamond
1784738590096,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=hit;rt_ms=1535
1784738590102,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=13;kind=nogo;shape=triangle
1784738592610,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=correct_reject;rt_ms=1174
1784738592615,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=14;kind=go;shape=triangle
1784738595116,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=hit;rt_ms=780
1784738595120,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=diamond
1784738597623,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=correct_reject;rt_ms=613
1784738597628,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=16;kind=nogo;shape=triangle
1784738600129,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=correct_reject;rt_ms=778
1784738600133,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=17;kind=go;shape=triangle
1784738602657,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=hit;rt_ms=692
1784738602661,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=18;kind=nogo;shape=square
1784738605163,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=correct_reject;rt_ms=751
1784738605168,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=19;kind=nogo;shape=circle
1784738607690,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=correct_reject;rt_ms=1347
1784738607695,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=20;kind=nogo;shape=diamond
1784738610196,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=correct_reject;rt_ms=684
1784738610201,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=21;kind=nogo;shape=circle
1784738612723,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=correct_reject;rt_ms=704
1784738612727,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=22;kind=nogo;shape=triangle
1784738615229,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=correct_reject;rt_ms=659
1784738615234,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=23;kind=go;shape=triangle
1784738617737,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=23;outcome=hit;rt_ms=613
1784738617742,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=24;kind=nogo;shape=square
1784738620257,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=24;outcome=correct_reject;rt_ms=624
1784738620263,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=25;kind=go;shape=square
1784738622763,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=25;outcome=hit;rt_ms=679
1784738622768,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=26;kind=nogo;shape=circle
1784738625292,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=26;outcome=correct_reject;rt_ms=942
1784738625298,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=27;kind=nogo;shape=square
1784738627798,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=27;outcome=correct_reject;rt_ms=1042
1784738627802,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=28;kind=nogo;shape=diamond
1784738630323,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=28;outcome=correct_reject;rt_ms=2039
1784738630328,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=29;kind=go;shape=diamond
1784738632830,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=29;outcome=hit;rt_ms=905
1784738632834,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=30;kind=nogo;shape=square
1784738635357,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=30;outcome=correct_reject;rt_ms=884
1784738635361,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=31;kind=nogo;shape=diamond
1784738637863,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=31;outcome=correct_reject;rt_ms=609
1784738637867,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=32;kind=nogo;shape=triangle
1784738640389,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=32;outcome=commission;rt_ms=1110
1784738640394,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=33;kind=nogo;shape=diamond
1784738642896,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=33;outcome=commission;rt_ms=1233
1784738642900,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=34;kind=go;shape=diamond
1784738645406,3,A,A1,,,,,,NBACK1_PILOT,CPT_RESULT,idx=34;outcome=hit;rt_ms=1131
1784738645410,3,A,A1,,,,,,NBACK1_PILOT,CPT_ONSET,idx=35;kind=nogo;shape=circle
