t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786027766428,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786027766429,25,A,PRACTICE,,,,,1,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1786027766430,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1786027768436,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786027768439,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1786027770459,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=944
1786027770462,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=1
1786027772468,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=no_response
1786027772474,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1786027774488,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=840
1786027774495,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle;lure=1
1786027776501,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=no_response
1786027776507,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=circle
1786027778522,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=600
1786027778528,25,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=0
