t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786031933002,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786031933004,26,A,PRACTICE,,,,,1,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1786031933007,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1786031935018,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786031935019,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1786031937038,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=581
1786031937041,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=1
1786031939056,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=575
1786031939062,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1786031941071,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=823
1786031941077,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle;lure=1
1786031943105,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=commission;rt_ms=489
1786031943110,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=circle
1786031945128,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=533
1786031945134,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=0
1786031947137,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=515
1786031947143,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
1786031949171,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=miss;answered_no;rt_ms=502
1786031949177,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=square;lure=1
1786031951194,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=commission;rt_ms=1188
1786031951200,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=hexagon;lure=0
1786031953204,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=979
1786031953211,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=hexagon
1786031955218,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=860
1786031955224,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=hexagon
1786031957237,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=635
1786031957244,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=hexagon
1786031959245,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=hit;rt_ms=803
1786031959250,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=13;kind=nogo;shape=square;lure=0
1786031961272,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=correct_reject;rt_ms=793
1786031961278,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=14;kind=go;shape=square
1786031961775,26,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RUN_ABORTED,go_acc=0.833;criterion=0.80
