t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785260442698,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785260442700,20,A,PRACTICE,,,,,0,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1785260442701,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1785260444706,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785260444709,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1785260446735,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=831
1785260446738,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=1
1785260448740,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=no_response
1785260448745,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1785260450749,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=1020
1785260450755,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle;lure=1
1785260452770,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=no_response
1785260452776,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=circle
1785260454791,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=1032
1785260454797,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=0
1785260456806,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=commission;rt_ms=1021
1785260456812,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
1785260458836,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=1027
1785260458842,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=square;lure=1
1785260460867,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=1104
1785260460873,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=hexagon;lure=0
1785260462876,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=1083
1785260462881,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=hexagon
1785260464902,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=miss;answered_no;rt_ms=643
1785260464909,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=hexagon
1785260466935,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=1015
1785260466943,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=hexagon
1785260468961,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=hit;rt_ms=572
1785260468966,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=13;kind=nogo;shape=square;lure=0
1785260470973,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=correct_reject;rt_ms=1123
1785260470978,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=14;kind=go;shape=square
1785260473002,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=hit;rt_ms=1313
1785260473009,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=15;kind=go;shape=square
1785260475037,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=hit;rt_ms=1283
1785260475044,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=16;kind=nogo;shape=pentagon;lure=0
1785260477069,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=correct_reject;rt_ms=738
1785260477075,20,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=17;kind=go;shape=pentagon
