t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786035020258,27,A,A4,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786035020261,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=273;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1786035020262,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=hexagon
1786035022269,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786035022271,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1786035024273,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=872
1786035024276,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=circle
1786035026283,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=732
1786035026289,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=ellipse;lure=1
1786035028301,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=615
1786035028308,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=go;shape=ellipse
1786035030334,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=miss;answered_no;rt_ms=556
1786035030341,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=circle;lure=1
1786035032367,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=correct_reject;rt_ms=648
1786035032374,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=go;shape=circle
1786035034395,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=hit;rt_ms=497
1786035034402,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=ellipse;lure=1
1786035036404,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=596
1786035036411,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=ellipse
1786035038413,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=hit;rt_ms=505
1786035038418,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=circle;lure=1
1786035040419,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=563
1786035040426,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=circle
1786035042429,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=1329
1786035042435,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=circle
1786035044437,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=941
1786035044444,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=circle
1786035046470,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=hit;rt_ms=498
1786035046477,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=13;kind=nogo;shape=ellipse;lure=1
1786035048493,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=correct_reject;rt_ms=505
1786035048499,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=pentagon;lure=0
1786035050500,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=697
1786035050506,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=diamond;lure=0
1786035052535,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=correct_reject;rt_ms=665
1786035052541,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=16;kind=go;shape=diamond
1786035054559,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=hit;rt_ms=822
1786035054564,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=17;kind=go;shape=diamond
1786035056568,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=hit;rt_ms=707
1786035056574,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=18;kind=nogo;shape=square;lure=1
1786035058601,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=correct_reject;rt_ms=691
1786035058607,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=19;kind=nogo;shape=diamond;lure=1
1786035060622,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=correct_reject;rt_ms=922
1786035060628,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=20;kind=nogo;shape=square;lure=1
1786035062634,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=correct_reject;rt_ms=686
1786035062641,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=21;kind=nogo;shape=circle;lure=0
1786035064645,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=correct_reject;rt_ms=696
1786035064652,27,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=22;kind=nogo;shape=pentagon;lure=0
1786035066669,27,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=correct_reject;rt_ms=774
