t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786119637344,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786119637346,30,A,PRACTICE,,,,,0,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786119637347,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1786119639353,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786119639357,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1786119641366,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=1076
1786119641369,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=1
1786119643371,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=commission;rt_ms=1298
1786119643378,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1786119645383,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=miss;answered_no;rt_ms=768
1786119645390,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle;lure=1
1786119647413,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=1108
1786119647419,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=circle
1786119649435,30,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=650
