t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1784829225287,10,A,A1,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1784829299843,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=40;outcome=correct_reject;rt_ms=649
1784829299848,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=41;kind=nogo;shape=diamond
1784829301654,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=41;outcome=correct_reject;rt_ms=673
1784829301660,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=42;kind=nogo;shape=square
1784829303471,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=42;outcome=correct_reject;rt_ms=634
1784829303477,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=43;kind=nogo;shape=circle
1784829305287,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=43;outcome=correct_reject;rt_ms=674
1784829305293,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=44;kind=go;shape=circle
1784829307120,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=44;outcome=hit;rt_ms=597
1784829307126,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=45;kind=nogo;shape=square
1784829308954,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=45;outcome=correct_reject;rt_ms=679
1784829308960,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=46;kind=go;shape=square
1784829310778,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=46;outcome=hit;rt_ms=596
1784829310782,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=47;kind=nogo;shape=circle
1784829312586,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=47;outcome=correct_reject;rt_ms=644
1784829312592,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=48;kind=go;shape=circle
1784829314422,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=48;outcome=hit;rt_ms=648
1784829314428,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=49;kind=nogo;shape=square
1784829316241,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=49;outcome=correct_reject;rt_ms=613
1784829316247,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=50;kind=go;shape=square
1784829318054,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=50;outcome=hit;rt_ms=654
1784829318060,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=51;kind=nogo;shape=diamond
1784829319890,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=51;outcome=correct_reject;rt_ms=618
1784829319895,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=52;kind=nogo;shape=triangle
1784829321721,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=52;outcome=correct_reject;rt_ms=730
1784829321726,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=53;kind=go;shape=triangle
1784829323543,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=53;outcome=hit;rt_ms=610
1784829323548,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=54;kind=nogo;shape=circle
1784829325354,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=54;outcome=correct_reject;rt_ms=735
1784829325360,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=55;kind=go;shape=circle
1784829327175,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=55;outcome=hit;rt_ms=601
1784829327181,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=56;kind=nogo;shape=square
1784829328987,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=56;outcome=correct_reject;rt_ms=556
1784829328993,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=57;kind=nogo;shape=triangle
1784829330794,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=57;outcome=correct_reject;rt_ms=650
1784829330800,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=58;kind=go;shape=triangle
1784829332615,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=58;outcome=hit;rt_ms=642
1784829332621,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=59;kind=nogo;shape=square
1784829334422,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=59;outcome=correct_reject;rt_ms=647
1784829334427,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=60;kind=nogo;shape=triangle
1784829336242,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=60;outcome=correct_reject;rt_ms=646
1784829336247,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=61;kind=nogo;shape=square
1784829338049,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=61;outcome=correct_reject;rt_ms=661
1784829338055,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=62;kind=nogo;shape=diamond
1784829339856,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=62;outcome=correct_reject;rt_ms=711
1784829339862,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=63;kind=nogo;shape=square
1784829341689,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=63;outcome=correct_reject;rt_ms=732
1784829341695,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=64;kind=nogo;shape=triangle
1784829343513,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=64;outcome=correct_reject;rt_ms=661
1784829343518,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=65;kind=go;shape=triangle
1784829345320,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=65;outcome=hit;rt_ms=627
1784829345326,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=66;kind=nogo;shape=square
1784829347142,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=66;outcome=correct_reject;rt_ms=618
1784829347147,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=67;kind=nogo;shape=diamond
1784829348949,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=67;outcome=correct_reject;rt_ms=529
1784829348954,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=68;kind=nogo;shape=triangle
1784829350754,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=68;outcome=correct_reject;rt_ms=647
1784829350760,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=69;kind=nogo;shape=square
1784829352589,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=69;outcome=correct_reject;rt_ms=774
1784829352594,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=70;kind=nogo;shape=circle
1784829354407,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=70;outcome=correct_reject;rt_ms=655
1784829354413,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=71;kind=go;shape=circle
1784829356220,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=71;outcome=hit;rt_ms=668
1784829356226,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=72;kind=nogo;shape=square
1784829358042,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=72;outcome=correct_reject;rt_ms=669
1784829358048,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=73;kind=nogo;shape=diamond
1784829359854,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=73;outcome=correct_reject;rt_ms=843
1784829359859,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=74;kind=go;shape=diamond
1784829361674,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=74;outcome=hit;rt_ms=721
1784829361680,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=75;kind=nogo;shape=square
1784829363481,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=75;outcome=correct_reject;rt_ms=522
1784829363486,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=76;kind=go;shape=square
1784829365291,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=76;outcome=hit;rt_ms=633
1784829365296,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=77;kind=nogo;shape=diamond
1784829367121,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=77;outcome=correct_reject;rt_ms=605
1784829367126,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=78;kind=nogo;shape=circle
1784829368943,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=78;outcome=correct_reject;rt_ms=791
1784829368948,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=79;kind=go;shape=circle
1784829370753,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=79;outcome=hit;rt_ms=591
1784829370759,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=80;kind=nogo;shape=square
1784829372575,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=80;outcome=correct_reject;rt_ms=703
1784829372581,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=81;kind=nogo;shape=diamond
1784829374387,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=81;outcome=correct_reject;rt_ms=554
1784829374392,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=82;kind=go;shape=diamond
1784829376199,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=82;outcome=hit;rt_ms=660
1784829376204,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=83;kind=nogo;shape=circle
1784829378018,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=83;outcome=correct_reject;rt_ms=812
1784829378023,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=84;kind=nogo;shape=diamond
1784829379836,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=84;outcome=correct_reject;rt_ms=833
1784829379842,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=85;kind=nogo;shape=triangle
1784829381654,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=85;outcome=correct_reject;rt_ms=745
1784829381660,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=86;kind=go;shape=triangle
1784829383488,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=86;outcome=hit;rt_ms=666
1784829383493,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=87;kind=nogo;shape=circle
1784829385310,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=87;outcome=correct_reject;rt_ms=572
1784829385315,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=88;kind=nogo;shape=triangle
1784829387120,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=88;outcome=correct_reject;rt_ms=669
1784829387126,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=89;kind=go;shape=triangle
1784829388940,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=89;outcome=hit;rt_ms=665
1784829388946,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=90;kind=nogo;shape=circle
1784829390753,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=90;outcome=correct_reject;rt_ms=649
1784829390760,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=91;kind=nogo;shape=diamond
1784829392571,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=91;outcome=correct_reject;rt_ms=582
1784829392577,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=92;kind=go;shape=diamond
1784829394390,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=92;outcome=hit;rt_ms=632
1784829394398,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=93;kind=nogo;shape=circle
1784829396207,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=93;outcome=correct_reject;rt_ms=592
1784829396212,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=94;kind=nogo;shape=diamond
1784829398014,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=94;outcome=correct_reject;rt_ms=1010
1784829398019,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=95;kind=nogo;shape=triangle
1784829399824,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=95;outcome=correct_reject;rt_ms=741
1784829399830,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=96;kind=go;shape=triangle
1784829401653,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=96;outcome=hit;rt_ms=612
1784829401660,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=97;kind=nogo;shape=diamond
1784829403476,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=97;outcome=correct_reject;rt_ms=642
1784829403480,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=98;kind=nogo;shape=circle
1784829405290,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=98;outcome=correct_reject;rt_ms=570
1784829405295,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=99;kind=go;shape=circle
1784829407120,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=99;outcome=hit;rt_ms=508
1784829407126,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=100;kind=nogo;shape=square
1784829408941,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=100;outcome=correct_reject;rt_ms=597
1784829408947,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=101;kind=nogo;shape=triangle
1784829410757,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=101;outcome=correct_reject;rt_ms=650
1784829410762,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=102;kind=nogo;shape=diamond
1784829412574,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=102;outcome=correct_reject;rt_ms=678
1784829412579,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=103;kind=go;shape=diamond
1784829414379,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=103;outcome=hit;rt_ms=664
1784829414385,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=104;kind=nogo;shape=triangle
1784829416190,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=104;outcome=correct_reject;rt_ms=769
1784829416197,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=105;kind=go;shape=triangle
1784829418007,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=105;outcome=hit;rt_ms=640
1784829418012,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=106;kind=nogo;shape=circle
1784829419813,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=106;outcome=correct_reject;rt_ms=884
1784829419818,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=107;kind=nogo;shape=square
1784829421623,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=107;outcome=correct_reject;rt_ms=636
1784829421629,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=108;kind=go;shape=square
1784829423457,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=108;outcome=hit;rt_ms=647
1784829423463,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=109;kind=nogo;shape=diamond
1784829425276,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=109;outcome=correct_reject;rt_ms=603
1784829425282,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=110;kind=nogo;shape=circle
1784829427091,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=110;outcome=correct_reject;rt_ms=798
1784829427097,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=111;kind=nogo;shape=triangle
1784829428906,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=111;outcome=correct_reject;rt_ms=567
1784829428912,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=112;kind=nogo;shape=circle
1784829430723,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=112;outcome=correct_reject;rt_ms=700
1784829430729,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=113;kind=nogo;shape=diamond
1784829432529,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=113;outcome=correct_reject;rt_ms=628
1784829432535,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=114;kind=nogo;shape=square
1784829434349,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=114;outcome=correct_reject;rt_ms=560
1784829434355,10,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=115;kind=go;shape=square
1784829436156,10,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=115;outcome=hit;rt_ms=541
