t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785261429738,20,A,A4,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785261429740,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=203;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1785261429742,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=ellipse
1785261431750,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785261431753,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=diamond;lure=0
1785261433754,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=commission;rt_ms=651
1785261433757,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=circle;lure=0
1785261435767,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=463
1785261435774,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=circle
1785261437785,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=724
1785261437791,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=pentagon;lure=0
1785261439792,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=993
1785261439799,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=pentagon
1785261441803,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=625
1785261441809,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=go;shape=pentagon
1785261443838,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=hit;rt_ms=491
1785261443844,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=pentagon
1785261445861,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=597
1785261445868,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=hexagon;lure=1
1785261447870,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=668
1785261447877,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=hexagon
1785261449902,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=miss;answered_no;rt_ms=546
1785261449908,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=10;kind=nogo;shape=pentagon;lure=1
1785261451930,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=no_response
1785261451936,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=pentagon
1785261453939,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=889
1785261453945,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=pentagon
1785261455950,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=hit;rt_ms=496
1785261455957,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=13;kind=go;shape=pentagon
1785261457969,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=hit;rt_ms=427
1785261457975,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=diamond;lure=0
1785261459978,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=563
1785261459984,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=15;kind=go;shape=diamond
1785261462001,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=miss;answered_no;rt_ms=600
1785261462007,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=16;kind=go;shape=diamond
1785261464020,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=hit;rt_ms=988
1785261464026,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=17;kind=go;shape=diamond
1785261466034,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=hit;rt_ms=536
1785261466041,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=18;kind=nogo;shape=square;lure=1
1785261468057,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=correct_reject;rt_ms=636
1785261468063,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=19;kind=go;shape=square
1785261470069,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=hit;rt_ms=595
1785261470076,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=20;kind=go;shape=square
1785261472104,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=hit;rt_ms=428
1785261472110,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=21;kind=go;shape=square
1785261474121,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=hit;rt_ms=533
1785261474127,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=22;kind=nogo;shape=hexagon;lure=0
1785261476134,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=correct_reject;rt_ms=567
1785261476140,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=23;kind=go;shape=hexagon
1785261478148,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=23;outcome=hit;rt_ms=731
1785261478155,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=24;kind=nogo;shape=pentagon;lure=1
1785261480169,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=24;outcome=correct_reject;rt_ms=884
1785261480176,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=25;kind=nogo;shape=hexagon;lure=1
1785261482203,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=25;outcome=correct_reject;rt_ms=999
1785261482209,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=26;kind=go;shape=hexagon
1785261484217,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=26;outcome=hit;rt_ms=478
1785261484223,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=27;kind=go;shape=hexagon
1785261486225,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=27;outcome=hit;rt_ms=656
1785261486231,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=28;kind=go;shape=hexagon
1785261488234,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=28;outcome=hit;rt_ms=608
1785261488240,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=29;kind=nogo;shape=diamond;lure=0
1785261490250,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=29;outcome=correct_reject;rt_ms=567
1785261490257,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=30;kind=go;shape=diamond
1785261492269,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=30;outcome=hit;rt_ms=429
1785261492276,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=31;kind=go;shape=diamond
1785261494302,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=31;outcome=hit;rt_ms=474
1785261494309,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=32;kind=nogo;shape=pentagon;lure=0
1785261496317,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=32;outcome=correct_reject;rt_ms=619
1785261496322,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=33;kind=nogo;shape=ellipse;lure=0
1785261498324,20,A,A4,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=33;outcome=correct_reject;rt_ms=922
1785261498331,20,A,A4,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=34;kind=nogo;shape=circle;lure=1
