t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785168303763,13,A,A2,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785168303764,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=131;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1785168303765,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=pentagon
1785168305775,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785168305776,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=pentagon
1785168307794,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=482
1785168307797,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=0
1785168309827,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=674
1785168309833,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1785168311854,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=578
1785168311861,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=go;shape=ellipse
1785168313863,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=hit;rt_ms=562
1785168313868,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=ellipse
1785168315895,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=715
1785168315902,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=circle;lure=1
1785168317920,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=709
1785168317925,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=square;lure=0
1785168319927,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=740
1785168319933,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=square
1785168321961,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=hit;rt_ms=581
1785168321966,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=square
1785168323983,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=hit;rt_ms=774
1785168323989,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=square
1785168325993,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=729
1785168325999,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=11;kind=nogo;shape=diamond;lure=1
1785168328027,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=correct_reject;rt_ms=555
1785168328032,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=12;kind=nogo;shape=square;lure=1
1785168330047,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=correct_reject;rt_ms=1090
1785168330053,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=13;kind=go;shape=square
1785168332060,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=hit;rt_ms=652
1785168332065,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=diamond;lure=1
1785168334094,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=658
1785168334100,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=square;lure=1
1785168336118,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=correct_reject;rt_ms=708
1785168336124,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=16;kind=go;shape=square
1785168338127,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=hit;rt_ms=531
1785168338133,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=17;kind=nogo;shape=diamond;lure=1
1785168340160,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=correct_reject;rt_ms=568
1785168340166,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=18;kind=nogo;shape=ellipse;lure=0
1785168342181,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=correct_reject;rt_ms=672
1785168342187,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=19;kind=go;shape=ellipse
1785168344194,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=hit;rt_ms=715
1785168344199,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=20;kind=nogo;shape=circle;lure=1
1785168346227,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=correct_reject;rt_ms=589
1785168346233,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=21;kind=go;shape=circle
1785168348247,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=hit;rt_ms=1103
1785168348252,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=22;kind=nogo;shape=ellipse;lure=1
1785168350260,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=correct_reject;rt_ms=637
1785168350266,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=23;kind=go;shape=ellipse
1785168352294,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=23;outcome=hit;rt_ms=674
1785168352301,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=24;kind=go;shape=ellipse
1785168354315,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=24;outcome=hit;rt_ms=526
1785168354321,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=25;kind=go;shape=ellipse
1785168356327,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=25;outcome=hit;rt_ms=529
1785168356333,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=26;kind=nogo;shape=circle;lure=1
1785168358334,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=26;outcome=correct_reject;rt_ms=540
1785168358339,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=27;kind=go;shape=circle
1785168360357,13,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=27;outcome=hit;rt_ms=655
1785168360363,13,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=28;kind=go;shape=circle
