t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786125572773,41,A,A1,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786125572775,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=410;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1786125572776,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=square
1786125574797,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786125574799,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=square
1786125576821,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=608
1786125576824,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=square
1786125578828,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=498
1786125578834,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=square
1786125580837,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=492
1786125580844,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=diamond;lure=1
1786125582863,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=538
1786125582869,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=square;lure=1
1786125584878,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=commission;rt_ms=598
1786125584884,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=1
1786125586895,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=1456
1786125586901,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
1786125588902,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=800
1786125588910,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=diamond
1786125590925,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=miss;answered_no;rt_ms=893
1786125590932,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=diamond
1786125592942,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=hit;rt_ms=585
1786125592948,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=10;kind=nogo;shape=square;lure=1
1786125594960,41,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=correct_reject;rt_ms=644
1786125594966,41,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=square
