t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1784743174438,33,A,A4,,,,,,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html
1784743174438,33,A,A4,,,,,,NBACK1_PILOT,CPT_RUN_START,trials=84;seed=333;soa_s=2.5;task=nback1
1784743174438,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=square
1784743176950,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1784743176950,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=triangle
1784743179451,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=1098
1784743179452,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=square
1784743181952,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=824
1784743181957,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=square
1784743184457,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=535
1784743184463,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle
1784743186984,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=689
1784743186990,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=triangle
1784743189490,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=correct_reject;rt_ms=537
1784743189495,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=circle
1784743192017,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=707
1784743192021,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=diamond
1784743194522,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=592
1784743194527,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=diamond
1784743197049,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=miss;answered_no;rt_ms=616
1784743197054,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=square
1784743199556,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=847
1784743199560,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=square
1784743202071,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=728
1784743202075,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=11;kind=nogo;shape=triangle
1784743204583,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=correct_reject;rt_ms=1376
1784743204588,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=12;kind=nogo;shape=square
1784743207089,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=correct_reject;rt_ms=1191
1784743207094,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=13;kind=go;shape=square
1784743209599,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=hit;rt_ms=633
1784743209605,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=diamond
1784743212116,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=664
1784743212122,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=square
1784743214622,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=commission;rt_ms=1842
1784743214627,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=16;kind=go;shape=square
1784743217150,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=hit;rt_ms=803
1784743217156,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=17;kind=nogo;shape=circle
1784743219656,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=correct_reject;rt_ms=712
1784743219661,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=18;kind=go;shape=circle
1784743222163,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=hit;rt_ms=664
1784743222168,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=19;kind=nogo;shape=triangle
1784743224683,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=correct_reject;rt_ms=1011
1784743224688,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=20;kind=go;shape=triangle
1784743227189,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=hit;rt_ms=604
1784743227194,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=21;kind=nogo;shape=square
1784743229717,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=correct_reject;rt_ms=704
1784743229721,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=22;kind=nogo;shape=circle
1784743232223,33,A,A4,,,,,,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=correct_reject;rt_ms=749
1784743232227,33,A,A4,,,,,,NBACK1_PILOT,CPT_ONSET,idx=23;kind=nogo;shape=square
