t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1784736001050,2,A,A3,,,,,,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html
1784736001050,2,A,A3,,,,,,NBACK1_PILOT,CPT_RUN_START,trials=84;seed=22;soa_s=2.5;task=nback1
1784736083996,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=32;outcome=hit;rt_ms=818
1784736084001,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=33;kind=nogo;shape=diamond
1784736086521,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=33;outcome=correct_reject;rt_ms=1213
1784736086526,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=34;kind=nogo;shape=circle
1784736089029,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=34;outcome=correct_reject;rt_ms=901
1784736089033,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=35;kind=nogo;shape=square
1784736091556,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=35;outcome=correct_reject;rt_ms=870
1784736091562,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=36;kind=go;shape=square
1784736094062,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=36;outcome=hit;rt_ms=707
1784736094067,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=37;kind=nogo;shape=diamond
1784736096567,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=37;outcome=correct_reject;rt_ms=962
1784736096571,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=38;kind=nogo;shape=circle
1784736099079,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=38;outcome=correct_reject;rt_ms=1437
1784736099084,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=39;kind=go;shape=circle
1784736101591,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=39;outcome=hit;rt_ms=619
1784736101596,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=40;kind=nogo;shape=square
1784736104097,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=40;outcome=correct_reject;rt_ms=670
1784736104102,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=41;kind=go;shape=square
1784736106628,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=41;outcome=hit;rt_ms=707
1784736106633,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=42;kind=nogo;shape=diamond
1784736109133,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=42;outcome=correct_reject;rt_ms=648
1784736109139,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=43;kind=nogo;shape=square
1784736111658,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=43;outcome=correct_reject;rt_ms=729
1784736111663,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=44;kind=go;shape=square
1784736114164,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=44;outcome=hit;rt_ms=617
1784736114169,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=45;kind=nogo;shape=diamond
1784736116679,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=45;outcome=correct_reject;rt_ms=878
1784736116683,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=46;kind=nogo;shape=square
1784736119195,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=46;outcome=correct_reject;rt_ms=1486
1784736119199,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=47;kind=nogo;shape=circle
1784736121700,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=47;outcome=correct_reject;rt_ms=736
1784736121705,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=48;kind=go;shape=circle
1784736124225,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=48;outcome=hit;rt_ms=547
1784736124229,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=49;kind=nogo;shape=triangle
1784736126730,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=49;outcome=correct_reject;rt_ms=601
1784736126735,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=50;kind=go;shape=triangle
1784736129258,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=50;outcome=hit;rt_ms=718
1784736129263,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=51;kind=nogo;shape=square
1784736131764,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=51;outcome=correct_reject;rt_ms=1060
1784736131769,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=52;kind=nogo;shape=circle
1784736134292,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=52;outcome=correct_reject;rt_ms=1318
1784736134298,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=53;kind=nogo;shape=diamond
1784736136798,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=53;outcome=correct_reject;rt_ms=695
1784736136803,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=54;kind=go;shape=diamond
1784736139312,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=54;outcome=hit;rt_ms=599
1784736139316,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=55;kind=nogo;shape=circle
1784736141828,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=55;outcome=correct_reject;rt_ms=696
1784736141833,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=56;kind=go;shape=circle
1784736144334,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=56;outcome=hit;rt_ms=744
1784736144338,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=57;kind=nogo;shape=square
1784736146858,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=57;outcome=correct_reject;rt_ms=830
1784736146862,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=58;kind=nogo;shape=circle
1784736149363,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=58;outcome=correct_reject;rt_ms=1074
1784736149369,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=59;kind=go;shape=circle
1784736151892,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=59;outcome=hit;rt_ms=904
1784736151898,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=60;kind=nogo;shape=diamond
1784736154399,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=60;outcome=correct_reject;rt_ms=710
1784736154403,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=61;kind=nogo;shape=square
1784736156914,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=61;outcome=correct_reject;rt_ms=895
1784736156919,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=62;kind=nogo;shape=triangle
1784736159428,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=62;outcome=correct_reject;rt_ms=749
1784736159433,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=63;kind=nogo;shape=diamond
1784736161933,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=63;outcome=correct_reject;rt_ms=679
1784736161938,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=64;kind=go;shape=diamond
1784736164446,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=64;outcome=hit;rt_ms=704
1784736164450,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=65;kind=nogo;shape=square
1784736166961,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=65;outcome=correct_reject;rt_ms=640
1784736166966,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=66;kind=nogo;shape=triangle
1784736169467,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=66;outcome=correct_reject;rt_ms=703
1784736169471,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=67;kind=go;shape=triangle
1784736171993,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=67;outcome=hit;rt_ms=653
1784736171999,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=68;kind=nogo;shape=square
1784736174499,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=68;outcome=correct_reject;rt_ms=588
1784736174504,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=69;kind=go;shape=square
1784736177014,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=69;outcome=hit;rt_ms=739
1784736177020,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=70;kind=nogo;shape=triangle
1784736179527,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=70;outcome=correct_reject;rt_ms=867
1784736179532,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=71;kind=nogo;shape=circle
1784736182033,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=71;outcome=correct_reject;rt_ms=852
1784736182037,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=72;kind=go;shape=circle
1784736184544,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=72;outcome=hit;rt_ms=698
1784736184548,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=73;kind=nogo;shape=diamond
1784736187060,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=73;outcome=correct_reject;rt_ms=550
1784736187065,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=74;kind=nogo;shape=square
1784736189566,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=74;outcome=correct_reject;rt_ms=859
1784736189570,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=75;kind=nogo;shape=diamond
1784736192081,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=75;outcome=correct_reject;rt_ms=1069
1784736192086,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=76;kind=nogo;shape=triangle
1784736194593,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=76;outcome=correct_reject;rt_ms=733
1784736194598,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=77;kind=go;shape=triangle
1784736197098,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=77;outcome=hit;rt_ms=695
1784736197103,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=78;kind=nogo;shape=square
1784736199607,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=78;outcome=correct_reject;rt_ms=586
1784736199612,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=79;kind=nogo;shape=triangle
1784736202127,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=79;outcome=correct_reject;rt_ms=653
1784736202132,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=80;kind=nogo;shape=circle
1784736204632,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=80;outcome=correct_reject;rt_ms=848
1784736204637,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=81;kind=nogo;shape=triangle
1784736207159,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=81;outcome=correct_reject;rt_ms=699
1784736207165,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=82;kind=nogo;shape=circle
1784736209666,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=82;outcome=correct_reject;rt_ms=582
1784736209670,2,A,A3,,,,,,NBACK1_PILOT,CPT_ONSET,idx=83;kind=nogo;shape=triangle
1784736212172,2,A,A3,,,,,,NBACK1_PILOT,CPT_RESULT,idx=83;outcome=correct_reject;rt_ms=617
1784736212177,2,A,A3,,,,,,NBACK1_PILOT,CPT_RUN_END,go_acc=1.000
