t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785167815254,13,A,A1,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785167815254,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=130;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1785167815256,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1785167817268,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785167817270,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=diamond
1785167819301,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=865
1785167819303,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=square;lure=1
1785167821312,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=614
1785167821318,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=diamond;lure=1
1785167823319,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=835
1785167823324,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=go;shape=diamond
1785167825334,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=hit;rt_ms=715
1785167825339,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=diamond
1785167827348,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=768
1785167827353,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=go;shape=diamond
1785167829357,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=hit;rt_ms=594
1785167829362,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=circle;lure=0
1785167831367,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=542
1785167831372,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=pentagon;lure=0
1785167833379,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=791
1785167833384,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=pentagon
1785167835401,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=hit;rt_ms=686
1785167835406,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=10;kind=nogo;shape=hexagon;lure=1
1785167837434,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=correct_reject;rt_ms=776
1785167837439,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=hexagon
1785167839459,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=836
1785167839464,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=12;kind=nogo;shape=pentagon;lure=1
1785167841467,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=correct_reject;rt_ms=744
1785167841472,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=13;kind=go;shape=pentagon
1785167843502,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=hit;rt_ms=593
1785167843508,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=14;kind=go;shape=pentagon
1785167845525,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=hit;rt_ms=648
1785167845530,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=15;kind=go;shape=pentagon
1785167847534,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=hit;rt_ms=668
1785167847540,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=16;kind=nogo;shape=hexagon;lure=1
1785167849548,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=correct_reject;rt_ms=591
1785167849554,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=17;kind=nogo;shape=pentagon;lure=1
1785167851567,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=commission;rt_ms=964
1785167851573,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=18;kind=go;shape=pentagon
1785167853601,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=hit;rt_ms=888
1785167853607,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=19;kind=nogo;shape=square;lure=0
1785167855615,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=correct_reject;rt_ms=566
1785167855620,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=20;kind=go;shape=square
1785167857633,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=hit;rt_ms=706
1785167857639,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=21;kind=nogo;shape=diamond;lure=1
1785167859670,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=correct_reject;rt_ms=608
1785167859675,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=22;kind=go;shape=diamond
1785167861695,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=miss;answered_no;rt_ms=1263
1785167861702,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=23;kind=nogo;shape=square;lure=1
1785167863703,13,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=23;outcome=commission;rt_ms=652
1785167863709,13,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=24;kind=nogo;shape=diamond;lure=1
