t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1784747901547,4,A,A2,,,,,,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html
1784747901547,4,A,A2,,,,,,NBACK1_PILOT,CPT_RUN_START,trials=84;seed=41;soa_s=2.5;task=nback1
1784747926658,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=10;kind=nogo;shape=circle
1784747929181,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=correct_reject;rt_ms=728
1784747929187,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=circle
1784747931687,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=562
1784747931691,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=12;kind=nogo;shape=triangle
1784747934203,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=correct_reject;rt_ms=1214
1784747934207,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=13;kind=nogo;shape=square
1784747936713,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=correct_reject;rt_ms=811
1784747936718,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=14;kind=go;shape=square
1784747939223,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=hit;rt_ms=564
1784747939228,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=diamond
1784747941746,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=correct_reject;rt_ms=1024
1784747941752,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=16;kind=nogo;shape=triangle
1784747944253,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=correct_reject;rt_ms=1210
1784747944257,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=17;kind=go;shape=triangle
1784747946768,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=hit;rt_ms=816
1784747946772,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=18;kind=nogo;shape=circle
1784747949283,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=correct_reject;rt_ms=902
1784747949288,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=19;kind=nogo;shape=square
1784747951788,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=correct_reject;rt_ms=823
1784747951793,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=20;kind=nogo;shape=circle
1784747954308,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=correct_reject;rt_ms=610
1784747954312,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=21;kind=go;shape=circle
1784747956816,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=hit;rt_ms=562
1784747956821,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=22;kind=nogo;shape=triangle
1784747959322,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=correct_reject;rt_ms=641
1784747959326,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=23;kind=nogo;shape=circle
1784747961850,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=23;outcome=correct_reject;rt_ms=1036
1784747961855,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=24;kind=go;shape=circle
1784747964356,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=24;outcome=hit;rt_ms=669
1784747964361,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=25;kind=nogo;shape=square
1784747966880,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=25;outcome=correct_reject;rt_ms=487
1784747966886,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=26;kind=go;shape=square
1784747969386,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=26;outcome=hit;rt_ms=955
1784747969391,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=27;kind=nogo;shape=diamond
1784747971899,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=27;outcome=correct_reject;rt_ms=700
1784747971904,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=28;kind=go;shape=diamond
1784747974414,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=28;outcome=hit;rt_ms=808
1784747974419,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=29;kind=nogo;shape=square
1784747976920,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=29;outcome=correct_reject;rt_ms=664
1784747976924,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=30;kind=go;shape=square
1784747979434,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=30;outcome=hit;rt_ms=736
1784747979440,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=31;kind=nogo;shape=diamond
1784747981940,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=31;outcome=correct_reject;rt_ms=1305
1784747981945,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=32;kind=nogo;shape=circle
1784747984449,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=32;outcome=correct_reject;rt_ms=713
1784747984454,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=33;kind=go;shape=circle
1784747986955,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=33;outcome=hit;rt_ms=788
1784747986960,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=34;kind=nogo;shape=triangle
1784747989482,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=34;outcome=correct_reject;rt_ms=1262
1784747989487,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=35;kind=go;shape=triangle
1784747991987,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=35;outcome=hit;rt_ms=1390
1784747991992,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=36;kind=nogo;shape=diamond
1784747994499,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=36;outcome=correct_reject;rt_ms=765
1784747994503,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=37;kind=nogo;shape=triangle
1784747997014,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=37;outcome=correct_reject;rt_ms=906
1784747997019,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=38;kind=nogo;shape=diamond
1784747999520,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=38;outcome=correct_reject;rt_ms=1132
1784747999525,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=39;kind=go;shape=diamond
1784748002036,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=39;outcome=hit;rt_ms=546
1784748002041,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=40;kind=nogo;shape=square
1784748004542,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=40;outcome=correct_reject;rt_ms=687
1784748004546,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=41;kind=nogo;shape=triangle
1784748007049,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=41;outcome=correct_reject;rt_ms=860
1784748007054,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=42;kind=go;shape=triangle
1784748009554,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=42;outcome=hit;rt_ms=592
1784748009559,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=43;kind=nogo;shape=square
1784748012062,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=43;outcome=correct_reject;rt_ms=597
1784748012067,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=44;kind=go;shape=square
1784748014582,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=44;outcome=hit;rt_ms=539
1784748014587,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=45;kind=nogo;shape=triangle
1784748017087,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=45;outcome=correct_reject;rt_ms=800
1784748017092,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=46;kind=go;shape=triangle
1784748019615,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=46;outcome=hit;rt_ms=475
1784748019621,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=47;kind=nogo;shape=square
1784748022121,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=47;outcome=correct_reject;rt_ms=688
1784748022126,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=48;kind=go;shape=square
1784748024630,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=48;outcome=hit;rt_ms=590
1784748024634,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=49;kind=nogo;shape=diamond
1784748027147,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=49;outcome=correct_reject;rt_ms=539
1784748027152,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=50;kind=nogo;shape=triangle
1784748029656,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=50;outcome=correct_reject;rt_ms=768
1784748029661,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=51;kind=nogo;shape=square
1784748032165,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=51;outcome=correct_reject;rt_ms=1066
1784748032169,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=52;kind=nogo;shape=circle
1784748034680,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=52;outcome=correct_reject;rt_ms=1079
1784748034685,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=53;kind=nogo;shape=diamond
1784748037186,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=53;outcome=correct_reject;rt_ms=747
1784748037192,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=54;kind=nogo;shape=square
1784748039695,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=54;outcome=correct_reject;rt_ms=612
1784748039700,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=55;kind=go;shape=square
1784748042205,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=55;outcome=hit;rt_ms=569
1784748042210,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=56;kind=nogo;shape=triangle
1784748044715,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=56;outcome=correct_reject;rt_ms=795
1784748044720,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=57;kind=nogo;shape=circle
1784748047223,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=57;outcome=correct_reject;rt_ms=823
1784748047227,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=58;kind=nogo;shape=square
1784748049747,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=58;outcome=correct_reject;rt_ms=727
1784748049752,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=59;kind=nogo;shape=triangle
1784748052254,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=59;outcome=correct_reject;rt_ms=714
1784748052258,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=60;kind=go;shape=triangle
1784748054782,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=60;outcome=hit;rt_ms=589
1784748054786,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=61;kind=nogo;shape=square
1784748057287,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=61;outcome=correct_reject;rt_ms=1119
1784748057291,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=62;kind=go;shape=square
1784748059814,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=62;outcome=hit;rt_ms=840
1784748059819,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=63;kind=nogo;shape=diamond
1784748062320,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=63;outcome=correct_reject;rt_ms=716
1784748062324,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=64;kind=nogo;shape=triangle
1784748064837,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=64;outcome=correct_reject;rt_ms=736
1784748064841,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=65;kind=nogo;shape=diamond
1784748067347,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=65;outcome=correct_reject;rt_ms=874
1784748067354,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=66;kind=nogo;shape=circle
1784748069855,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=66;outcome=correct_reject;rt_ms=1052
1784748069860,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=67;kind=nogo;shape=diamond
1784748072363,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=67;outcome=correct_reject;rt_ms=821
1784748072369,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=68;kind=go;shape=diamond
1784748074870,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=68;outcome=hit;rt_ms=1172
1784748074875,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=69;kind=nogo;shape=square
1784748077381,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=69;outcome=correct_reject;rt_ms=1227
1784748077386,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=70;kind=nogo;shape=triangle
1784748079887,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=70;outcome=correct_reject;rt_ms=680
1784748079891,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=71;kind=go;shape=triangle
1784748082414,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=71;outcome=hit;rt_ms=649
1784748082420,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=72;kind=nogo;shape=circle
1784748084920,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=72;outcome=correct_reject;rt_ms=741
1784748084925,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=73;kind=go;shape=circle
1784748087436,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=73;outcome=hit;rt_ms=1026
1784748087441,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=74;kind=nogo;shape=diamond
1784748089948,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=74;outcome=correct_reject;rt_ms=768
1784748089954,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=75;kind=nogo;shape=triangle
1784748092454,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=75;outcome=correct_reject;rt_ms=882
1784748092459,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=76;kind=nogo;shape=square
1784748094982,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=76;outcome=correct_reject;rt_ms=1173
1784748094987,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=77;kind=go;shape=square
1784748097488,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=77;outcome=hit;rt_ms=419
1784748097492,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=78;kind=nogo;shape=triangle
1784748099993,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=78;outcome=correct_reject;rt_ms=569
1784748099997,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=79;kind=nogo;shape=square
1784748102518,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=79;outcome=correct_reject;rt_ms=616
1784748102522,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=80;kind=nogo;shape=triangle
1784748105026,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=80;outcome=correct_reject;rt_ms=594
1784748105031,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=81;kind=go;shape=triangle
1784748107553,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=81;outcome=hit;rt_ms=558
1784748107559,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=82;kind=nogo;shape=circle
1784748110059,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=82;outcome=correct_reject;rt_ms=706
1784748110063,4,A,A2,,,,,,NBACK1_PILOT,CPT_ONSET,idx=83;kind=nogo;shape=square
1784748112584,4,A,A2,,,,,,NBACK1_PILOT,CPT_RESULT,idx=83;outcome=correct_reject;rt_ms=1459
1784748112588,4,A,A2,,,,,,NBACK1_PILOT,CPT_RUN_END,go_acc=1.000
