t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786038056429,25,A,A2,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786038056431,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=251;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786038056432,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=pentagon
1786038058440,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786038058443,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=pentagon
1786038060456,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=829
1786038060460,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=0
1786038062483,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=1028
1786038062490,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=hexagon;lure=0
1786038064491,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=1156
1786038064496,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=square;lure=0
1786038066524,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=921
1786038066529,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=square
1786038068537,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=832
1786038068543,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=go;shape=square
1786038070556,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=miss;answered_no;rt_ms=904
1786038070562,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=square
1786038072589,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=678
1786038072596,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=diamond;lure=1
1786038074604,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=966
1786038074610,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=diamond
1786038076622,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=miss;answered_no;rt_ms=1528
1786038076629,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=diamond
1786038078630,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=847
1786038078637,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=11;kind=nogo;shape=pentagon;lure=0
1786038080654,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=correct_reject;rt_ms=1216
1786038080661,25,A,A2,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=pentagon
1786038082673,25,A,A2,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=miss;answered_no;rt_ms=1230
