t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786456769819,51,A,A1,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786456769820,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=510;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786456769822,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=square
1786456771827,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786456771829,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=square
1786456773854,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=613
1786456773858,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=square
1786456775887,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=569
1786456775895,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=ellipse;lure=0
1786456777908,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=562
1786456777915,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=go;shape=ellipse
1786456779920,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=hit;rt_ms=774
1786456779942,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=ellipse
1786456781953,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=590
1786456781960,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=go;shape=ellipse
1786456783975,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=hit;rt_ms=499
1786456783981,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=diamond;lure=0
1786456785983,51,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=631
1786456785989,51,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=square;lure=1
