t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786120122861,30,A,A2,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786120122862,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=301;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1786120122863,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=ellipse
1786120124883,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786120124886,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=ellipse
1786120126905,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=622
1786120126908,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=ellipse
1786120128916,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=530
1786120128921,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=circle;lure=1
1786120130949,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=502
1786120130956,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=hexagon;lure=0
1786120132969,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=522
1786120132975,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=pentagon;lure=1
1786120134982,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=correct_reject;rt_ms=615
1786120134989,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=hexagon;lure=1
1786120137015,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=775
1786120137021,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=hexagon
1786120139044,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=493
1786120139049,30,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=pentagon;lure=1
1786120141063,30,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=556
