t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1784829035558,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1784829035559,10,A,PRACTICE,,,,,1,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=1.8;task=nback1;filter=FILTER;distractors=NEW
1784829035560,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=circle
1784829037374,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1784829037376,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=circle
1784829039194,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=889
1784829039195,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=square
1784829041006,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=no_response
1784829041012,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=square
1784829042820,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=miss;timeout
1784829042825,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=triangle
1784829044629,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=no_response
1784829044634,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=circle
1784829046436,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=commission;rt_ms=1456
1784829046442,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond
1784829048242,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=737
1784829048248,10,A,PRACTICE,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
