t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785176321160,17,A,A1,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785176321162,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=170;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1785176321164,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=pentagon
1785176323174,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785176323176,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=hexagon;lure=1
1785176325191,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=851
1785176325195,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=hexagon
1785176327196,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=705
1785176327203,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=hexagon
1785176329227,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=638
1785176329233,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=go;shape=hexagon
1785176331241,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=hit;rt_ms=524
1785176331247,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=nogo;shape=pentagon;lure=1
1785176333260,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=correct_reject;rt_ms=651
1785176333267,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=hexagon;lure=1
1785176335293,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=commission;rt_ms=629
1785176335300,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=square;lure=0
1785176337308,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=correct_reject;rt_ms=992
1785176337314,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=square
1785176339315,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=hit;rt_ms=674
1785176339322,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=square
1785176341326,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=hit;rt_ms=658
1785176341333,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=square
1785176343360,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=719
1785176343367,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=11;kind=nogo;shape=pentagon;lure=0
1785176345393,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=correct_reject;rt_ms=615
1785176345401,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=12;kind=nogo;shape=hexagon;lure=1
1785176347429,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=correct_reject;rt_ms=740
1785176347435,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=13;kind=nogo;shape=pentagon;lure=1
1785176349455,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=correct_reject;rt_ms=848
1785176349460,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=ellipse;lure=0
1785176351462,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=882
1785176351469,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=pentagon;lure=0
1785176353495,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=correct_reject;rt_ms=1121
1785176353501,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=16;kind=nogo;shape=hexagon;lure=1
1785176355518,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=correct_reject;rt_ms=806
1785176355524,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=17;kind=nogo;shape=square;lure=0
1785176357527,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=correct_reject;rt_ms=769
1785176357533,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=18;kind=go;shape=square
1785176359562,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=18;outcome=hit;rt_ms=728
1785176359568,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=19;kind=nogo;shape=diamond;lure=1
1785176361584,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=19;outcome=correct_reject;rt_ms=589
1785176361590,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=20;kind=go;shape=diamond
1785176363593,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=20;outcome=hit;rt_ms=679
1785176363599,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=21;kind=nogo;shape=square;lure=1
1785176365607,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=21;outcome=correct_reject;rt_ms=903
1785176365614,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=22;kind=go;shape=square
1785176367618,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=22;outcome=hit;rt_ms=706
1785176367624,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=23;kind=nogo;shape=diamond;lure=1
1785176369627,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=23;outcome=correct_reject;rt_ms=1213
1785176369633,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=24;kind=nogo;shape=square;lure=1
1785176371661,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=24;outcome=correct_reject;rt_ms=914
1785176371667,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=25;kind=go;shape=square
1785176373675,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=25;outcome=hit;rt_ms=532
1785176373680,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=26;kind=go;shape=square
1785176375693,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=26;outcome=hit;rt_ms=697
1785176375699,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=27;kind=nogo;shape=diamond;lure=1
1785176377701,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=27;outcome=correct_reject;rt_ms=495
1785176377707,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=28;kind=go;shape=diamond
1785176379727,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=28;outcome=miss;answered_no;rt_ms=517
1785176379734,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=29;kind=go;shape=diamond
1785176381741,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=29;outcome=hit;rt_ms=1235
1785176381746,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=30;kind=go;shape=diamond
1785176383748,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=30;outcome=hit;rt_ms=637
1785176383754,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=31;kind=nogo;shape=hexagon;lure=0
1785176385760,17,A,A1,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=31;outcome=correct_reject;rt_ms=843
1785176385766,17,A,A1,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=32;kind=go;shape=hexagon
