t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785260511789,20,A,A3,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785260511790,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=202;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1785260511792,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1785260513799,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785260513801,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=diamond
1785260515805,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=991
1785260515808,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=hexagon;lure=0
1785260517817,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=657
1785260517825,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=hexagon
1785260519848,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=miss;answered_no;rt_ms=465
1785260519854,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=go;shape=hexagon
1785260521865,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=hit;rt_ms=1026
1785260521871,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=hexagon
1785260523887,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=829
1785260523893,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=0
1785260525918,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=851
1785260525925,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
1785260527939,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=740
1785260527945,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=diamond
1785260529951,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=hit;rt_ms=633
1785260529957,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=go;shape=diamond
1785260531958,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=hit;rt_ms=487
1785260531965,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=nogo;shape=square;lure=1
1785260533981,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=correct_reject;rt_ms=594
1785260533987,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=11;kind=go;shape=square
1785260535999,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=hit;rt_ms=492
1785260536005,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=12;kind=go;shape=square
1785260538016,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=hit;rt_ms=566
1785260538024,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=13;kind=go;shape=square
1785260540039,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=hit;rt_ms=504
1785260540045,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=diamond;lure=1
1785260542050,20,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=725
1785260542057,20,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=15;kind=nogo;shape=circle;lure=0
