t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786034512536,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786034512538,27,A,PRACTICE,,,,,0,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786034512540,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1786034514545,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786034514547,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1786034516551,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=844
1786034516555,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=1
1786034518559,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=correct_reject;rt_ms=908
1786034518566,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1786034520594,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=766
1786034520600,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle;lure=1
1786034522621,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=966
1786034522627,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=circle
1786034524629,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=miss;answered_no;rt_ms=630
1786034524635,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=0
1786034526637,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=841
1786034526643,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
1786034528655,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=755
1786034528663,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=square;lure=1
1786034530673,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=correct_reject;rt_ms=849
1786034530680,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=hexagon;lure=0
1786034532695,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=863
1786034532702,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=hexagon
1786034534721,27,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=713
