t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786130255232,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786130255235,43,A,PRACTICE,,,,,0,NBACK1_PILOT,PRACTICE_START,trials=40;seed=999;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786130255237,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=diamond
1786130257248,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786130257250,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=circle;lure=0
1786130259254,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=no_response
1786130259256,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=ellipse;lure=1
1786130261264,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=no_response
1786130261272,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=ellipse
1786130263281,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=miss;answered_no;rt_ms=1110
1786130263287,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=circle;lure=1
1786130265292,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=commission;rt_ms=978
1786130265298,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=circle
1786130267311,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=730
1786130267318,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=diamond;lure=0
1786130269330,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=1000
1786130269337,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=diamond
1786130271350,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=1137
1786130271356,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=nogo;shape=square;lure=1
1786130273364,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=no_response
1786130273372,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=hexagon;lure=0
1786130275377,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=1376
1786130275383,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=hexagon
1786130277385,43,A,PRACTICE,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=781
