t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786119731051,30,A,A1,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786119731052,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=300;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786119731054,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=circle
1786119733067,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786119733069,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=ellipse;lure=1
1786119735089,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=631
1786119735092,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=ellipse
1786119737098,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=708
1786119737104,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=nogo;shape=circle;lure=1
1786119739113,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=correct_reject;rt_ms=671
1786119739119,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=ellipse;lure=1
1786119741132,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=825
1786119741138,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=ellipse
1786119743157,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=706
1786119743162,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=circle;lure=1
1786119745165,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=708
1786119745171,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=go;shape=circle
1786119747180,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=hit;rt_ms=523
1786119747187,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=8;kind=go;shape=circle
1786119749188,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=8;outcome=hit;rt_ms=462
1786119749195,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=9;kind=nogo;shape=diamond;lure=0
1786119751198,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=9;outcome=correct_reject;rt_ms=566
1786119751204,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=10;kind=go;shape=diamond
1786119753213,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=10;outcome=hit;rt_ms=575
1786119753219,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=11;kind=nogo;shape=square;lure=1
1786119755221,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=11;outcome=correct_reject;rt_ms=593
1786119755227,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=12;kind=nogo;shape=diamond;lure=1
1786119757232,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=12;outcome=correct_reject;rt_ms=1328
1786119757237,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=13;kind=go;shape=diamond
1786119759247,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=13;outcome=hit;rt_ms=759
1786119759253,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=14;kind=nogo;shape=hexagon;lure=0
1786119761257,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=14;outcome=correct_reject;rt_ms=679
1786119761263,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=15;kind=go;shape=hexagon
1786119763265,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=15;outcome=hit;rt_ms=918
1786119763272,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=16;kind=go;shape=hexagon
1786119765280,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=16;outcome=hit;rt_ms=821
1786119765287,30,A,A1,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=17;kind=go;shape=hexagon
1786119767289,30,A,A1,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=17;outcome=hit;rt_ms=628
