t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786125958042,41,A,A4,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786125958044,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=413;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1786125958045,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=hexagon
1786125960047,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786125960049,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=pentagon;lure=1
1786125962066,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=942
1786125962069,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=pentagon
1786125964087,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=682
1786125964093,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=pentagon
1786125966099,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=659
1786125966105,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=hexagon;lure=1
1786125968130,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=650
1786125968136,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=hexagon
1786125970149,41,A,A4,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=775
1786125970155,41,A,A4,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=go;shape=hexagon
