t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1785169509926,15,A,A3,,,,,0,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1785169509929,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=152;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=NOFILTER;distractors=PROTEST
1785169509931,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=circle
1785169511939,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1785169511946,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=1;kind=go;shape=circle
1785169513951,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=hit;rt_ms=736
1785169513964,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=2;kind=go;shape=circle
1785169515968,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=hit;rt_ms=746
1785169515981,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=circle
1785169517992,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=782
1785169518002,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=ellipse;lure=1
1785169520010,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=867
1785169520018,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=ellipse
1785169522036,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=miss;answered_no;rt_ms=525
1785169522047,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=hexagon;lure=0
1785169524051,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=6;outcome=correct_reject;rt_ms=1087
1785169524059,15,A,A3,,,,,0,NBACK1_PILOT,CPT_ONSET,idx=7;kind=nogo;shape=pentagon;lure=1
1785169526071,15,A,A3,,,,,0,NBACK1_PILOT,CPT_RESULT,idx=7;outcome=commission;rt_ms=724
