t_ms,pid,block,condition,yaw_deg,pitch_deg,roll_deg,head_speed_dps,dr_intensity,mode,event,payload
1786461720163,90,A,A2,,,,,1,NBACK1_PILOT,CPT_PANEL_PLACED,dist_m=n/a;tool=block-a-cpt.html;window_stage=done
1786461720164,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RUN_START,trials=140;seed=841;soa_s=2;task=nback1_lures;gen=v4;target_p=0.5;lure_p=0.6;filter=FILTER;distractors=PROTEST
1786461720166,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=0;kind=nogo;shape=circle
1786461722181,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=0;outcome=first_unscored
1786461722184,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=1;kind=nogo;shape=ellipse;lure=1
1786461724194,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=1;outcome=correct_reject;rt_ms=685
1786461724198,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=2;kind=nogo;shape=circle;lure=1
1786461726215,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=2;outcome=commission;rt_ms=791
1786461726221,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=3;kind=go;shape=circle
1786461728248,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=3;outcome=hit;rt_ms=535
1786461728255,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=4;kind=nogo;shape=diamond;lure=0
1786461730281,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=4;outcome=correct_reject;rt_ms=611
1786461730289,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=5;kind=go;shape=diamond
1786461732298,90,A,A2,,,,,1,NBACK1_PILOT,CPT_RESULT,idx=5;outcome=hit;rt_ms=671
1786461732305,90,A,A2,,,,,1,NBACK1_PILOT,CPT_ONSET,idx=6;kind=nogo;shape=square;lure=1
